k,trial,seed,observed_hop,cep_50,cep_95,mean_err,std_err,n_samples,n_uavs,n_edges,test_uav_id,ground_truth_x,ground_truth_y,ground_truth_z,wall_time_s
0,18,1000018,0,16.9768,18.3644,16.6939,1.5031,600,3,3,0,20.0,0.0,50.0,50.61
0,20,1000020,0,7.5138,19.4049,10.5974,5.5626,600,3,3,0,20.0,0.0,50.0,50.61
0,21,1000021,0,12.9566,25.8076,15.8583,6.9687,600,3,3,0,20.0,0.0,50.0,50.61
0,23,1000023,0,11.2804,13.0265,11.0517,1.7739,600,3,3,0,20.0,0.0,50.0,50.61
0,19,1000019,0,12.2702,15.5502,13.0523,2.0224,600,3,3,0,20.0,0.0,50.0,50.62
0,22,1000022,0,14.4062,17.4615,12.3468,4.3974,600,3,3,0,20.0,0.0,50.0,50.61
0,24,1000024,0,12.8386,15.1183,13.4017,1.2953,600,3,3,0,20.0,0.0,50.0,50.66
0,25,1000025,0,6.5078,9.7124,6.9961,2.0815,600,3,3,0,20.0,0.0,50.0,50.67
0,26,1000026,0,16.8677,23.8636,18.5532,4.0654,600,3,3,0,20.0,0.0,50.0,50.69
0,28,1000028,0,11.1353,16.2337,10.7177,3.8327,600,3,3,0,20.0,0.0,50.0,50.67
0,31,1000031,0,19.984,25.7568,21.4573,3.0454,600,3,3,0,20.0,0.0,50.0,50.68
0,30,1000030,0,6.9333,8.5384,6.9715,1.21,600,3,3,0,20.0,0.0,50.0,50.69
0,29,1000029,0,6.4406,12.5851,8.1898,3.1824,600,3,3,0,20.0,0.0,50.0,50.7
0,27,1000027,0,11.6445,13.8359,10.9285,2.4979,600,3,3,0,20.0,0.0,50.0,50.72
0,32,1000032,0,12.5069,16.1242,12.8469,2.5033,600,3,3,0,20.0,0.0,50.0,50.63
0,33,1000033,0,20.729,24.0486,19.9665,3.9862,600,3,3,0,20.0,0.0,50.0,50.64
0,34,1000034,0,16.3631,16.855,14.4434,3.0644,600,3,3,0,20.0,0.0,50.0,50.65
0,35,1000035,0,9.7279,36.8658,18.8157,12.7301,600,3,3,0,20.0,0.0,50.0,50.64
0,36,1000036,0,18.9469,28.9529,20.8696,4.0483,600,3,3,0,20.0,0.0,50.0,50.66
0,38,1000038,0,5.6947,13.6083,7.3157,4.5269,600,3,3,0,20.0,0.0,50.0,50.65
0,37,1000037,0,16.4121,28.2899,20.1067,5.7575,600,3,3,0,20.0,0.0,50.0,50.68
0,39,1000039,0,24.1417,24.724,22.7177,2.2713,600,3,3,0,20.0,0.0,50.0,50.67
0,40,1000040,0,9.0273,14.1346,10.4851,2.9771,600,3,3,0,20.0,0.0,50.0,50.58
0,41,1000041,0,23.3882,38.3421,25.4391,9.1759,600,3,3,0,20.0,0.0,50.0,50.6
0,42,1000042,0,17.6396,20.2738,18.1621,1.5822,600,3,3,0,20.0,0.0,50.0,50.63
0,43,1000043,0,20.9023,24.9089,17.91,6.9905,600,3,3,0,20.0,0.0,50.0,50.63
0,45,1000045,0,11.7018,14.0435,11.9442,1.6272,600,3,3,0,20.0,0.0,50.0,50.61
0,44,1000044,0,5.4669,9.0416,5.5825,2.7946,600,3,3,0,20.0,0.0,50.0,50.65
0,46,1000046,0,12.7703,24.8627,13.5289,6.7684,600,3,3,0,20.0,0.0,50.0,50.62
0,47,1000047,0,25.5944,25.9083,20.2116,7.8031,600,3,3,0,20.0,0.0,50.0,50.63
0,48,1000048,0,9.5095,11.8151,9.2038,2.1846,600,3,3,0,20.0,0.0,50.0,50.66
0,49,1000049,0,19.5252,21.6244,19.078,2.2384,600,3,3,0,20.0,0.0,50.0,50.61
1,1,1100001,1,12.3823,12.5448,12.3915,0.0961,294,6,13,3,89.73,23.891,50.0,50.84
1,0,1100000,1,10.7682,12.3728,10.4172,1.1603,439,6,14,3,54.733,-49.004,50.0,50.88
1,3,1100003,1,7.8269,8.6571,7.8285,0.5875,329,6,14,3,-54.691,-29.745,50.0,50.87
1,4,1100004,1,12.6904,12.7232,11.2386,1.5415,380,6,14,3,-14.387,-58.872,50.0,50.87
1,2,1100002,1,12.1535,17.4758,13.0665,2.303,280,6,14,3,20.242,96.662,50.0,50.9
1,5,1100005,1,10.2813,10.4417,9.7122,1.1408,361,6,14,3,-53.174,-31.762,50.0,50.88
1,7,1100007,1,9.2522,9.2708,7.1885,2.1709,387,6,13,3,-37.724,-46.886,50.0,50.86
1,6,1100006,1,10.0133,11.2142,10.2021,0.9981,260,6,14,3,79.359,-22.546,50.0,50.87
1,8,1100008,1,9.8425,13.1609,10.9907,1.8164,379,6,14,3,21.523,96.486,50.0,50.88
1,9,1100009,1,10.0961,10.5539,10.1439,0.6343,267,6,14,3,-68.216,34.122,50.0,50.88
1,10,1100010,1,6.8046,10.7839,7.8055,1.9892,286,6,13,3,-32.532,-50.436,50.0,50.88
1,12,1100012,1,8.719,13.5968,9.5721,2.8928,342,6,13,3,-39.618,80.075,50.0,50.88
1,11,1100011,1,5.5142,7.0091,5.0582,1.2993,257,6,14,3,40.575,-56.606,50.0,50.89
1,13,1100013,1,9.5712,11.467,9.9143,0.7215,298,6,14,3,77.471,-25.665,50.0,50.9
1,15,1100015,1,2.0047,2.368,2.1275,0.1724,297,6,14,3,84.118,47.429,50.0,50.87
1,14,1100014,1,21.0026,26.2089,21.5247,2.6692,348,6,14,3,-45.866,74.583,50.0,50.9
1,16,1100016,1,13.8086,15.321,13.9695,0.7624,277,6,14,3,4.391,97.124,50.0,50.88
1,17,1100017,1,10.0433,10.3465,10.0069,0.2256,282,6,14,3,-55.626,-28.431,50.0,50.88
1,18,1100018,1,20.0397,27.2718,21.6651,3.6294,286,6,13,3,-38.105,81.241,50.0,50.88
1,20,1100020,1,14.728,14.8111,14.3353,0.4399,307,6,13,3,-39.391,80.254,50.0,50.89
1,21,1100021,1,16.2657,16.4153,13.0176,3.6157,363,6,14,3,-55.904,62.67,50.0,50.88
1,19,1100019,1,17.2652,22.0604,18.1832,2.0133,352,6,14,3,35.021,93.307,50.0,50.95
1,23,1100023,1,9.9771,10.7726,8.7048,1.7418,412,6,13,3,89.13,5.553,50.0,50.85
1,22,1100022,1,7.567,7.6781,7.5249,0.1131,270,6,14,3,-68.308,0.954,50.0,50.88
1,24,1100024,1,11.5191,12.0652,10.1372,1.8333,296,6,14,3,26.292,95.644,50.0,50.86
1,25,1100025,1,7.5397,9.5906,7.3147,2.4552,290,6,14,3,36.652,-58.11,50.0,50.87
1,26,1100026,1,16.1354,17.0642,11.2281,5.7463,415,6,14,3,-48.061,72.356,50.0,50.91
1,27,1100027,1,13.6353,18.9098,13.9627,3.7387,284,6,14,3,35.613,93.11,50.0,50.9
1,28,1100028,1,17.077,21.8915,17.7047,3.1017,299,6,13,3,89.994,18.297,50.0,50.89
1,29,1100029,1,5.8907,5.9608,5.28,0.6819,305,6,14,3,10.164,-62.679,50.0,50.88
1,31,1100031,1,17.5845,20.785,18.0376,1.4973,271,6,14,3,-69.669,24.589,50.0,50.87
1,30,1100030,1,5.138,5.4434,5.0985,0.3001,283,6,14,3,-58.05,-24.742,50.0,50.91
1,32,1100032,1,14.2559,15.468,14.4078,1.0347,285,6,14,3,-66.725,-5.335,50.0,50.86
1,33,1100033,1,8.9637,8.9947,8.7052,0.3645,330,6,14,3,72.595,67.139,50.0,50.9
1,34,1100034,1,15.0186,18.9706,13.15,5.3761,399,6,14,3,84.287,-12.369,50.0,50.88
1,35,1100035,1,14.7113,16.5151,13.095,4.2529,260,6,14,3,-60.945,-19.651,50.0,50.88
1,36,1100036,1,14.7555,35.5591,22.9396,9.9508,288,6,14,3,71.703,-33.599,50.0,50.9
1,37,1100037,1,4.958,7.1454,5.3395,0.8485,297,6,14,3,63.63,-42.041,50.0,50.91
1,39,1100039,1,7.9884,9.2995,8.2001,0.7688,271,6,13,3,-24.425,-54.894,50.0,50.87
1,38,1100038,1,6.075,11.0903,8.357,2.5653,324,6,14,3,80.275,55.548,50.0,50.91
1,40,1100040,1,14.5131,14.6508,10.9196,4.0444,371,6,14,3,-63.844,48.095,50.0,50.86
1,41,1100041,1,12.245,15.0658,11.3833,2.8439,284,6,13,3,-19.923,91.514,50.0,50.91
1,42,1100042,1,9.5832,12.8957,10.7688,2.0628,417,6,14,3,-68.384,1.322,50.0,50.91
1,43,1100043,1,6.5829,9.1493,6.7499,1.3693,254,6,14,3,-69.696,10.349,50.0,50.91
1,44,1100044,1,3.3358,6.0538,4.4131,1.6182,324,6,14,3,-4.778,-61.303,50.0,50.94
1,45,1100045,1,5.2488,14.7534,8.8322,4.9873,365,6,14,3,-6.169,95.67,50.0,50.97
1,46,1100046,1,12.86,19.8275,15.5463,3.809,325,6,13,3,89.985,18.869,50.0,50.89
1,47,1100047,1,11.4543,12.9115,11.2509,0.8272,313,6,14,3,-59.171,57.512,50.0,50.93
1,48,1100048,1,10.4125,13.3886,10.5121,1.4058,272,6,14,3,24.931,-61.274,50.0,50.93
1,49,1100049,1,13.6178,15.6211,13.9392,0.7318,264,6,14,3,24.043,96.078,50.0,50.9
2,0,1200000,2,3.6475,4.3623,3.3246,0.6797,435,9,24,6,54.57,-129.072,50.0,51.3
2,1,1200001,2,4.1613,5.676,4.5012,0.922,372,9,24,6,63.958,-124.56,50.0,51.34
2,2,1200002,2,5.8591,8.3294,6.0818,1.1253,271,9,25,6,-21.269,-142.282,50.0,51.33
2,3,1200003,2,10.2474,10.5914,9.6426,1.0117,590,9,25,6,5.284,176.589,50.0,51.32
2,5,1200005,2,6.7639,8.6154,6.7763,1.0238,122,9,25,6,-152.699,89.687,50.0,51.29
2,4,1200004,2,5.4832,6.8711,5.8619,0.744,474,9,25,6,-156.635,-46.696,50.0,51.35
2,6,1200006,2,1.4521,5.6768,1.937,1.5027,452,9,25,6,144.224,-25.282,50.0,51.25
2,7,1200007,2,11.7889,14.508,12.3244,1.5628,574,9,24,6,-67.211,166.743,50.0,51.22
2,8,1200008,2,7.471,10.8171,7.5498,1.9668,555,9,24,6,148.725,-2.835,50.0,51.24
2,9,1200009,2,3.6874,4.675,3.7039,0.4905,135,9,24,6,-169.968,20.543,50.0,51.33
2,10,1200010,2,11.885,12.2481,10.7145,1.8043,529,9,25,6,-161.164,69.756,50.0,51.41
2,11,1200011,2,3.5487,8.195,4.8749,1.7253,355,9,25,6,-51.552,-137.19,50.0,51.36
2,13,1200013,2,3.6432,4.9539,3.6681,0.6957,483,9,25,6,-160.953,-35.719,50.0,51.33
2,12,1200012,2,2.8834,4.7891,3.0277,1.2508,485,9,25,6,131.427,92.143,50.0,51.39
2,14,1200014,2,6.4825,8.1806,6.6522,0.7816,325,9,24,6,149.607,6.118,50.0,51.33
2,15,1200015,2,6.8766,8.3341,6.7892,1.0417,556,9,25,6,114.701,117.569,50.0,51.32
2,16,1200016,2,7.5002,13.8289,9.9393,2.9776,371,9,25,6,12.509,-141.088,50.0,51.3
2,17,1200017,2,10.0041,10.9066,9.0712,1.8056,577,9,24,6,-98.608,150.544,50.0,51.29
2,19,1200019,2,7.8375,9.1991,8.1977,0.7823,526,9,24,6,66.285,-123.323,50.0,51.3
2,18,1200018,2,11.0941,12.9301,10.505,1.6915,434,9,24,6,-104.804,-111.568,50.0,51.31
2,20,1200020,2,2.5907,4.421,2.8984,0.7157,342,9,25,6,-28.672,176.227,50.0,51.26
2,21,1200021,2,4.6318,7.4089,4.9223,1.1585,592,9,23,6,-90.993,155.306,50.0,51.27
2,22,1200022,2,3.9436,4.2445,3.3037,0.8362,405,9,25,6,-49.019,-137.849,50.0,51.25
2,23,1200023,2,1.4034,3.6847,2.2205,1.0769,366,9,24,6,46.7,-132.296,50.0,51.29
2,24,1200024,2,8.7433,8.7957,7.4874,1.3197,407,9,25,6,-52.105,171.681,50.0,51.25
2,25,1200025,2,11.6432,12.9277,11.6323,0.7964,394,9,24,6,60.465,160.968,50.0,51.24
2,26,1200026,2,6.4759,8.4175,6.2716,1.625,184,9,25,6,-159.368,-40.031,50.0,51.33
2,27,1200027,2,9.5074,11.7664,9.5871,0.9928,404,9,25,6,-121.102,-97.816,50.0,51.34
2,28,1200028,2,8.1388,8.5903,8.0459,0.4169,529,9,25,6,-34.717,-140.759,50.0,51.31
2,29,1200029,2,6.0478,6.8594,5.9389,0.6506,497,9,25,6,144.914,-22.7,50.0,51.32
2,30,1200030,2,4.232,5.6784,4.5339,0.6175,296,9,25,6,-166.238,-17.169,50.0,51.26
2,31,1200031,2,7.444,8.7507,6.7728,1.5857,589,9,25,6,-144.753,103.585,50.0,51.23
2,32,1200032,2,3.6412,7.5848,4.2116,2.5238,588,9,25,6,100.353,-98.534,50.0,51.27
2,33,1200033,2,11.7033,12.3266,11.3881,0.7802,406,9,25,6,-165.655,-19.712,50.0,51.28
2,34,1200034,2,7.294,7.8231,6.7264,1.1226,528,9,25,6,124.502,-69.335,50.0,51.3
2,35,1200035,2,4.9989,6.9853,4.0614,2.2754,542,9,25,6,-163.966,-26.207,50.0,51.32
2,36,1200036,2,3.9721,6.3927,3.881,1.2448,504,9,25,6,-9.396,177.319,50.0,51.24
2,37,1200037,2,6.8456,9.0583,7.1987,0.7419,363,9,25,6,136.866,-46.165,50.0,51.23
2,38,1200038,2,6.1168,8.3283,5.9966,1.0654,437,9,24,6,-169.685,7.293,50.0,51.23
2,39,1200039,2,18.9409,19.3669,18.3547,1.0768,555,9,25,6,-166.525,50.483,50.0,51.25
2,40,1200040,2,8.8158,15.6265,10.5181,2.6318,288,9,25,6,110.151,122.979,50.0,51.29
2,41,1200041,2,9.0807,11.0236,7.8932,1.952,421,9,24,6,-62.407,-133.853,50.0,51.2
2,42,1200042,2,5.9757,8.0352,5.7869,1.3587,442,9,24,6,-106.502,-110.301,50.0,51.27
2,43,1200043,2,7.7364,9.8022,7.7912,1.1719,331,9,25,6,-0.224,177.022,50.0,51.29
2,44,1200044,2,18.5654,18.9367,18.4789,0.5201,436,9,25,6,-52.778,171.496,50.0,51.28
2,45,1200045,2,12.304,13.1064,11.475,1.3493,363,9,24,6,81.046,148.89,50.0,51.25
2,46,1200046,2,4.7195,5.305,4.6481,0.4545,460,9,25,6,-1.027,-142.428,50.0,51.24
2,47,1200047,2,5.2961,5.7212,5.4249,0.1938,216,9,25,6,132.421,-55.591,50.0,51.2
2,48,1200048,2,9.1601,10.6985,9.1717,0.7643,417,9,24,6,-70.102,-130.962,50.0,51.27
2,49,1200049,2,12.3146,15.9013,11.694,2.8963,447,9,24,6,66.026,158.104,50.0,51.22
3,0,1300000,3,4.4395,5.9436,4.7799,0.8187,338,12,36,9,185.835,-123.418,50.0,51.84
3,1,1300001,3,5.9631,7.7612,6.2067,1.2153,556,12,35,9,-259.016,21.71,50.0,51.83
3,2,1300002,3,6.5103,8.5653,5.935,2.0928,528,12,36,9,-31.131,239.742,50.0,51.81
3,3,1300003,3,3.9726,6.5504,4.7381,1.2701,427,12,36,9,171.051,-145.257,50.0,51.81
3,4,1300004,3,1.492,4.145,2.1916,1.3527,589,12,35,9,123.224,-192.58,50.0,51.78
3,5,1300005,3,5.641,9.1299,5.4448,2.6075,533,12,36,9,199.084,-97.991,50.0,51.8
3,7,1300007,3,3.3291,3.9282,3.423,0.2945,85,12,34,9,217.489,34.623,50.0,51.63
3,6,1300006,3,6.3526,10.2447,6.7089,1.5905,421,12,36,9,31.659,-234.374,50.0,51.76
3,8,1300008,3,5.4126,7.4788,5.7709,0.8217,305,12,36,9,-223.842,-126.683,50.0,51.85
3,9,1300009,3,4.2883,7.9865,4.8785,1.7741,588,12,35,9,74.81,220.479,50.0,51.84
3,10,1300010,3,9.178,11.8574,9.2339,1.537,508,12,34,9,-130.492,213.053,50.0,51.64
3,11,1300011,3,5.072,7.0531,4.92,1.2445,591,12,36,9,-229.434,-117.207,50.0,51.78
3,12,1300012,3,5.612,6.5553,5.4573,0.8802,78,12,36,9,-15.087,239.95,50.0,51.8
3,13,1300013,3,5.0149,6.223,4.9619,0.9593,561,12,36,9,151.714,-167.673,50.0,51.84
3,14,1300014,3,6.4596,7.598,6.2095,1.2651,452,12,36,9,170.657,145.773,50.0,51.78
3,15,1300015,3,8.2422,20.8802,9.8371,5.9214,453,12,36,9,-192.023,-167.356,50.0,51.71
3,16,1300016,3,3.0904,4.1507,3.0674,0.8612,572,12,35,9,-258.916,-22.787,50.0,51.84
3,17,1300017,3,4.9206,7.3167,5.489,1.0998,553,12,35,9,132.615,185.226,50.0,51.82
3,18,1300018,3,7.4023,11.9999,8.8754,2.0254,360,12,36,9,45.565,-230.87,50.0,51.75
3,20,1300020,3,6.0414,10.7248,6.8735,2.1007,541,12,35,9,-259.974,3.546,50.0,51.74
3,19,1300019,3,3.5408,3.5757,3.5452,0.0214,81,12,36,9,211.941,61.672,50.0,51.81
3,21,1300021,3,3.9877,7.4691,4.1677,1.4709,415,12,36,9,-254.301,-51.993,50.0,51.87
3,22,1300022,3,6.6055,20.404,8.5724,5.3704,416,12,34,9,-121.52,217.471,50.0,51.73
3,23,1300023,3,5.6511,10.8321,5.9446,2.1243,567,12,36,9,-195.328,163.89,50.0,51.73
3,25,1300025,3,9.96,15.7814,9.5602,2.9949,396,12,34,9,-95.256,-227.896,50.0,51.74
3,24,1300024,3,5.0634,10.351,6.3707,2.5396,565,12,36,9,-81.913,-231.877,50.0,51.9
3,26,1300026,3,3.708,7.656,4.0042,1.7444,485,12,36,9,-202.014,-156.432,50.0,51.76
3,27,1300027,3,57.667,220.4668,80.4794,68.973,482,12,34,9,-100.187,-226.208,50.0,51.73
3,28,1300028,3,7.4421,9.8279,7.355,2.4122,486,12,35,9,-258.727,24.682,50.0,51.79
3,29,1300029,3,6.6711,9.3187,6.398,1.9887,442,12,36,9,-197.424,-161.619,50.0,51.8
3,31,1300031,3,5.8329,8.9111,5.0472,2.6671,531,12,35,9,78.284,218.953,50.0,51.63
3,30,1300030,3,6.2568,9.0386,6.4087,1.3823,468,12,35,9,130.386,187.04,50.0,51.8
3,32,1300032,3,8.9144,9.0851,7.4061,1.7385,399,12,36,9,174.2,-141.019,50.0,51.84
3,33,1300033,3,3.8256,8.4789,5.0951,2.2223,584,12,35,9,-257.372,35.419,50.0,51.73
3,34,1300034,3,7.6975,9.3146,7.5832,1.1712,566,12,35,9,-255.334,-47.095,50.0,51.69
3,35,1300035,3,5.5567,6.1469,5.0355,0.9334,523,12,36,9,176.374,137.975,50.0,51.74
3,36,1300036,3,4.2618,6.643,4.9556,1.4136,457,12,36,9,171.22,145.034,50.0,51.75
3,37,1300037,3,7.1164,10.0828,7.2427,1.396,455,12,35,9,94.196,-211.09,50.0,51.72
3,38,1300038,3,3.446,4.7524,3.1735,1.0837,575,12,35,9,117.671,-196.588,50.0,51.69
3,39,1300039,3,7.772,8.6543,7.5734,0.6622,550,12,36,9,-10.553,239.814,50.0,51.79
3,40,1300040,3,6.2035,8.2983,6.2118,1.0924,434,12,35,9,79.562,-218.374,50.0,51.73
3,41,1300041,3,3.4544,4.1754,3.3547,0.7223,381,12,36,9,201.572,-92.228,50.0,51.77
3,42,1300042,3,3.0178,4.1806,2.8172,0.8005,591,12,36,9,197.285,-101.918,50.0,51.7
3,44,1300044,3,4.1311,6.1565,3.8828,1.6336,588,12,35,9,125.948,-190.524,50.0,51.68
3,43,1300043,3,7.0829,7.9017,6.8338,0.754,447,12,36,9,190.495,115.29,50.0,51.82
3,46,1300046,3,5.9242,6.9715,6.0471,0.6433,580,12,33,9,99.737,207.998,50.0,51.63
3,45,1300045,3,5.9679,8.7267,6.1699,0.8899,389,12,36,9,157.047,162.032,50.0,51.84
3,47,1300047,3,2.5972,5.2413,2.4328,1.504,480,12,36,9,140.89,178.086,50.0,51.75
3,49,1300049,3,20.6258,24.1741,20.6883,2.7368,546,12,34,9,-116.017,219.956,50.0,51.79
3,48,1300048,3,7.6116,7.8917,6.9492,1.1506,294,12,36,9,213.801,-54.193,50.0,51.9
5,0,1500000,5,7.3168,10.4978,7.8198,2.0335,437,18,58,15,307.231,-285.003,50.0,53.22
5,1,1500001,5,1.9022,3.944,2.155,0.8272,477,18,55,15,-230.169,302.553,50.0,53.13
5,2,1500002,5,4.3465,11.7232,4.6958,2.6971,471,18,55,15,401.693,-98.417,50.0,53.32
5,3,1500003,5,3.9889,8.3591,4.6162,1.8415,457,18,56,15,246.615,-339.831,50.0,53.46
5,4,1500004,5,5.2244,6.8573,5.2213,0.9094,445,18,58,15,316.533,-274.298,50.0,53.39
5,5,1500005,5,4.4248,6.3806,4.4422,0.9988,448,18,58,15,0.49,382.566,50.0,53.47
5,7,1500007,5,5.5869,7.9848,5.8681,1.3379,444,18,56,15,-388.967,-46.055,50.0,53.36
5,6,1500006,5,9.2565,15.7388,9.0596,3.7897,200,18,55,15,409.742,-31.684,50.0,53.48
5,8,1500008,5,4.2285,5.9473,3.7211,1.6968,423,18,58,15,375.004,-180.941,50.0,53.41
5,9,1500009,5,4.0042,5.2588,4.1409,0.6268,445,18,58,15,-85.307,371.159,50.0,53.25
5,10,1500010,5,3.4944,4.8662,3.5154,0.7456,443,18,58,15,47.447,380.923,50.0,53.41
5,12,1500012,5,4.0657,5.5084,3.933,1.2947,451,18,55,15,-232.385,300.877,50.0,53.31
5,11,1500011,5,9.3926,14.4078,9.8016,2.1927,424,18,55,15,409.814,-29.507,50.0,53.4
5,13,1500013,5,4.174,7.0694,4.2828,1.5539,437,18,58,15,359.124,-212.544,50.0,53.47
5,15,1500015,5,9.0208,10.1377,9.0445,0.7681,462,18,55,15,-246.911,289.268,50.0,53.43
5,14,1500014,5,9.6306,12.157,9.8388,1.1614,448,18,56,15,-385.511,-77.079,50.0,53.58
5,16,1500016,5,8.9548,9.7194,8.3421,1.3375,194,18,55,15,404.435,-83.81,50.0,53.24
5,17,1500017,5,2.4087,10.6413,3.6082,3.3002,487,18,55,15,409.951,-23.57,50.0,53.21
5,18,1500018,5,3.4026,5.4737,3.0899,1.3179,433,18,58,15,-97.85,367.866,50.0,53.48
5,20,1500020,5,4.2267,9.2118,4.9848,2.1528,461,18,56,15,-388.961,11.493,50.0,53.26
5,19,1500019,5,7.5674,11.2804,7.3605,2.5513,483,18,58,15,379.983,134.707,50.0,53.4
5,21,1500021,5,3.7352,4.9606,3.6976,0.9225,440,18,58,15,-363.021,127.093,50.0,53.52
5,22,1500022,5,5.9399,8.2567,5.983,1.0874,441,18,58,15,-330.611,-227.045,50.0,53.51
5,23,1500023,5,6.9511,8.5439,6.56,1.4757,469,18,58,15,-312.92,-253.376,50.0,53.48
5,24,1500024,5,4.2632,6.7725,4.6396,1.2665,436,18,58,15,-322.675,204.778,50.0,53.44
5,25,1500025,5,3.4681,6.8056,4.1181,1.4064,451,18,58,15,73.494,377.608,50.0,53.43
5,27,1500027,5,1.9698,3.5178,2.0762,0.7837,459,18,55,15,-213.049,314.717,50.0,53.33
5,26,1500026,5,60.2682,313.8966,140.6883,338.9501,469,18,55,15,403.66,53.614,50.0,53.39
5,28,1500028,5,1.9864,2.7412,1.8744,0.6537,441,18,58,15,80.746,376.373,50.0,53.29
5,29,1500029,5,8.5098,10.6101,8.6531,1.3457,476,18,58,15,389.667,108.588,50.0,53.59
5,30,1500030,5,3.1644,4.3541,3.1587,1.022,435,18,58,15,-318.04,211.568,50.0,53.51
5,31,1500031,5,5.9957,8.1517,5.7464,1.3653,432,18,58,15,322.634,232.199,50.0,53.54
5,33,1500033,5,2.1026,4.5921,2.3126,1.0988,477,18,55,15,-251.425,285.428,50.0,53.2
5,32,1500032,5,5.7108,8.6263,5.9639,1.3603,492,18,55,15,-229.537,-337.667,50.0,53.3
5,35,1500035,5,7.7457,8.5391,7.5639,0.7679,349,18,58,15,397.488,81.942,50.0,53.47
5,34,1500034,5,2.5547,5.5341,2.9478,1.4755,440,18,58,15,-379.201,74.995,50.0,53.55
5,36,1500036,5,7.861,8.2733,7.886,0.2158,319,18,58,15,-370.116,107.226,50.0,53.66
5,37,1500037,5,6.8053,7.6229,7.0416,0.4856,332,18,58,15,-60.835,376.358,50.0,53.4
5,38,1500038,5,3.5716,8.7399,3.8844,1.9715,440,18,58,15,391.532,102.818,50.0,53.58
5,39,1500039,5,4.7251,6.8722,4.9838,1.1503,175,18,58,15,11.868,-417.316,50.0,53.57
5,40,1500040,5,7.3063,14.6361,8.1044,4.2125,451,18,58,15,387.792,-148.748,50.0,53.25
5,41,1500041,5,4.4354,6.5064,4.5993,1.0652,456,18,56,15,198.232,-370.264,50.0,53.26
5,43,1500043,5,7.5576,8.3869,7.5901,0.4529,305,18,54,15,209.269,329.511,50.0,53.25
5,42,1500042,5,3.9861,5.7085,4.0466,1.3217,431,18,58,15,-294.901,241.591,50.0,53.49
5,44,1500044,5,6.6237,8.8526,6.6754,1.0409,468,18,58,15,-320.375,-242.825,50.0,53.52
5,45,1500045,5,6.5523,10.3932,7.1906,1.6757,477,18,55,15,-232.194,-335.663,50.0,53.13
5,47,1500047,5,4.3704,8.323,4.2636,1.9114,449,18,58,15,326.918,226.735,50.0,52.74
5,46,1500046,5,2.3176,5.7788,2.6729,1.2345,440,18,56,15,-385.848,40.16,50.0,52.82
5,48,1500048,5,2.5198,3.428,2.4236,0.6796,564,18,55,15,-240.73,294.344,50.0,52.68
5,49,1500049,5,10.9972,14.4373,11.4731,1.7765,546,18,58,15,-282.259,255.781,50.0,52.65
