trial_id,label,t_verify_used,V_score,n_matches,sun_shift,blur_sigma,occl_frac,honest_tile,byzantine_tile,inference_ms
87,honest,0.3,0.5,10,45.0,0.0,0.2,tile_47.3955_8.5520_47.4010_8.5575.png,,7.5
88,honest,0.3,0.05,1,45.0,4.0,0.0,tile_47.3955_8.5520_47.4010_8.5575.png,,7.7
89,honest,0.3,0.1,2,0.0,4.0,0.0,tile_47.4010_8.5575_47.4065_8.5630.png,,7.6
90,honest,0.3,0.05,1,45.0,4.0,0.0,tile_47.4010_8.5465_47.4065_8.5520.png,,7.9
91,honest,0.3,0.0,0,45.0,4.0,0.2,tile_47.4010_8.5520_47.4065_8.5575.png,,7.8
92,honest,0.3,1.0,20,0.0,0.0,0.0,tile_47.4065_8.5410_47.4100_8.5465.png,,7.6
93,honest,0.3,0.05,1,45.0,4.0,0.0,tile_47.4010_8.5465_47.4065_8.5520.png,,7.6
94,honest,0.3,0.7,14,0.0,0.0,0.2,tile_47.4010_8.5410_47.4065_8.5465.png,,7.5
95,honest,0.3,0.15,3,45.0,4.0,0.2,tile_47.4065_8.5520_47.4100_8.5575.png,,7.5
96,honest,0.3,0.05,1,-45.0,4.0,0.0,tile_47.3900_8.5575_47.3955_8.5630.png,,7.7
97,honest,0.3,0.2,4,0.0,4.0,0.0,tile_47.3955_8.5685_47.4010_8.5700.png,,7.9
98,honest,0.3,0.05,1,45.0,4.0,0.0,tile_47.3955_8.5520_47.4010_8.5575.png,,8.1
99,honest,0.3,0.8,16,-45.0,0.0,0.0,tile_47.3955_8.5685_47.4010_8.5700.png,,7.7
100,honest,0.3,0.7,14,0.0,0.0,0.2,tile_47.4065_8.5410_47.4100_8.5465.png,,8.2
101,honest,0.3,0.15,3,-45.0,4.0,0.2,tile_47.4065_8.5355_47.4100_8.5410.png,,8.0
102,honest,0.3,1.0,20,45.0,0.0,0.0,tile_47.4065_8.5465_47.4100_8.5520.png,,7.5
103,honest,0.3,0.7,14,-45.0,0.0,0.2,tile_47.3900_8.5465_47.3955_8.5520.png,,7.9
104,honest,0.3,0.0,0,-45.0,4.0,0.0,tile_47.4065_8.5575_47.4100_8.5630.png,,8.0
105,honest,0.3,0.1,2,45.0,4.0,0.2,tile_47.4065_8.5465_47.4100_8.5520.png,,8.0
106,honest,0.3,0.85,17,0.0,0.0,0.2,tile_47.4065_8.5520_47.4100_8.5575.png,,7.7
107,honest,0.3,0.2,4,-45.0,4.0,0.2,tile_47.3955_8.5685_47.4010_8.5700.png,,7.7
108,honest,0.3,0.1,2,-45.0,4.0,0.0,tile_47.4010_8.5355_47.4065_8.5410.png,,7.5
109,honest,0.3,0.05,1,0.0,4.0,0.0,tile_47.3955_8.5300_47.4010_8.5355.png,,7.5
110,honest,0.3,0.55,11,-45.0,0.0,0.2,tile_47.3955_8.5355_47.4010_8.5410.png,,7.5
111,honest,0.3,0.0,0,-45.0,4.0,0.2,tile_47.4010_8.5575_47.4065_8.5630.png,,7.5
112,honest,0.3,1.0,20,0.0,0.0,0.0,tile_47.4065_8.5410_47.4100_8.5465.png,,7.4
113,honest,0.3,0.8,16,0.0,0.0,0.2,tile_47.4065_8.5630_47.4100_8.5685.png,,7.4
114,honest,0.3,0.1,2,0.0,4.0,0.2,tile_47.3955_8.5630_47.4010_8.5685.png,,7.5
115,honest,0.3,0.0,0,0.0,4.0,0.2,tile_47.3900_8.5355_47.3955_8.5410.png,,7.5
