k,trial,seed,observed_hop,cep_50,cep_95,mean_err,std_err,n_samples,n_uavs,n_edges,test_uav_id,ground_truth_x,ground_truth_y,ground_truth_z,wall_time_s
1,49,1100049,1,7.9574,13.153,9.7129,2.7044,309,6,14,3,24.043,96.078,50.0,50.84
1,50,1100050,1,3.6045,5.5473,3.5287,1.2048,361,6,14,3,66.779,73.677,50.0,50.85
1,51,1100051,1,6.1792,7.367,6.4371,0.671,304,6,14,3,-63.865,48.043,50.0,50.83
1,52,1100052,1,2.535,5.0894,2.9162,1.5242,275,6,13,3,88.573,32.361,50.0,50.83
1,53,1100053,1,5.0388,5.7247,5.0609,0.2956,264,6,14,3,-61.118,53.956,50.0,50.87
1,54,1100054,1,15.1843,17.873,12.5277,4.1887,373,6,13,3,-32.327,85.206,50.0,50.87
1,55,1100055,1,7.7108,8.7707,7.8505,0.5873,297,6,14,3,66.597,73.861,50.0,50.9
1,56,1100056,1,8.8576,13.2051,10.6144,1.9655,292,6,14,3,77.196,60.734,50.0,50.87
1,57,1100057,1,5.6206,5.7063,5.6269,0.0464,343,6,14,3,50.365,-51.749,50.0,50.85
1,58,1100058,1,7.9778,12.6769,9.2469,1.8139,397,6,13,3,-35.698,82.984,50.0,50.85
1,59,1100059,1,4.3081,8.1453,5.9873,1.8972,304,6,14,3,-11.607,-59.706,50.0,50.85
1,60,1100060,1,4.3573,7.3911,4.6999,1.6196,601,6,14,3,-53.481,-31.364,50.0,50.86
1,61,1100061,1,1.7204,3.1619,1.8059,0.5723,291,6,14,3,28.514,-60.508,50.0,50.89
1,62,1100062,1,5.1462,6.5086,5.535,0.6744,335,6,14,3,-58.012,59.444,50.0,50.91
1,63,1100063,1,8.4434,10.5675,8.6419,1.3146,303,6,14,3,76.775,-26.737,50.0,50.89
1,64,1100064,1,18.253,19.6507,16.5856,3.2284,303,6,13,3,-36.351,82.525,50.0,50.88
1,66,1100066,1,9.1009,10.9658,9.6523,1.0014,294,6,14,3,-69.345,7.101,50.0,50.83
1,65,1100065,1,6.0313,6.5191,6.1079,0.2496,298,6,14,3,-69.163,28.86,50.0,50.87
1,67,1100067,1,5.1444,5.3886,5.0,0.5121,275,6,13,3,-27.624,-53.28,50.0,50.85
1,68,1100068,1,2.3373,4.4943,2.3506,1.5162,358,6,13,3,-34.577,83.75,50.0,50.85
1,69,1100069,1,2.9122,3.4339,2.8066,0.4373,284,6,13,3,89.998,17.893,50.0,50.88
1,70,1100070,1,10.2698,10.4196,10.0194,0.7479,260,6,14,3,84.6,46.214,50.0,50.87
1,71,1100071,1,8.0365,8.9594,8.146,0.3299,300,6,14,3,-12.113,94.204,50.0,50.9
1,72,1100072,1,8.4185,11.3298,8.7749,1.3543,348,6,14,3,87.168,-3.779,50.0,50.85
1,73,1100073,1,10.9515,14.1557,11.6628,1.4259,269,6,14,3,21.742,96.454,50.0,50.85
1,74,1100074,1,6.6338,6.6955,6.0535,0.6752,271,6,14,3,-50.898,69.2,50.0,50.87
1,75,1100075,1,9.6102,11.302,8.99,1.7585,291,6,14,3,53.992,84.139,50.0,50.86
1,76,1100076,1,4.4494,4.5742,4.452,0.0699,279,6,14,3,-53.973,-30.716,50.0,50.86
1,78,1100078,1,3.0512,5.336,3.5988,1.0138,288,6,14,3,-51.615,-33.705,50.0,50.9
1,77,1100077,1,3.1012,6.5833,4.5048,1.9207,406,6,14,3,-69.793,23.066,50.0,50.98
1,79,1100079,1,8.7248,11.686,8.4065,2.3115,265,6,14,3,63.849,76.483,50.0,50.94
1,80,1100080,1,6.9061,7.4663,6.8948,0.3039,319,6,14,3,64.129,76.228,50.0,50.87
1,82,1100082,1,12.9317,23.581,15.1869,4.301,267,6,14,3,41.942,90.667,50.0,50.86
1,81,1100081,1,4.1334,6.1843,4.0698,1.2634,268,6,14,3,62.169,-43.329,50.0,50.88
1,83,1100083,1,10.6733,11.0568,10.5171,0.7115,264,6,14,3,87.304,37.914,50.0,50.86
1,84,1100084,1,5.7326,5.7681,5.7371,0.0197,314,6,14,3,17.285,-62.347,50.0,50.86
1,85,1100085,1,5.3893,8.151,6.4966,1.4443,344,6,14,3,80.851,-19.83,50.0,50.9
1,86,1100086,1,6.4607,11.2785,7.6369,2.5393,276,6,14,3,-6.094,95.685,50.0,50.89
1,87,1100087,1,6.8218,6.8718,6.5709,0.3667,289,6,14,3,29.019,-60.386,50.0,50.9
1,88,1100088,1,7.4527,8.0896,7.2294,0.6017,342,6,14,3,28.726,95.098,50.0,50.86
1,90,1100090,1,6.2805,7.2683,6.1267,0.9091,458,6,14,3,36.404,-58.197,50.0,50.87
1,89,1100089,1,4.5309,5.4773,4.7733,0.5101,308,6,14,3,-58.547,58.567,50.0,50.87
1,91,1100091,1,4.931,15.0113,5.4709,2.5004,277,6,14,3,81.829,-17.902,50.0,50.86
1,92,1100092,1,16.1972,17.9614,16.1398,1.4795,289,6,14,3,73.217,66.347,50.0,50.87
1,93,1100093,1,7.8379,9.2863,8.4286,0.7349,428,6,14,3,61.17,-44.175,50.0,50.92
1,94,1100094,1,6.745,7.1776,6.4744,0.8231,275,6,14,3,-68.864,30.753,50.0,50.9
1,95,1100095,1,6.1925,8.1042,6.6917,0.9157,312,6,14,3,-48.463,-37.288,50.0,50.93
1,96,1100096,1,9.4974,14.4896,9.595,3.4673,338,6,13,3,89.283,28.004,50.0,50.88
1,97,1100097,1,2.1645,3.6652,2.4629,0.7671,321,6,14,3,72.853,66.813,50.0,50.88
1,98,1100098,1,4.7991,4.9214,4.0533,0.9613,264,6,14,3,4.142,-62.465,50.0,50.88
1,99,1100099,1,5.9434,12.2425,7.7507,2.838,271,6,14,3,40.737,91.18,50.0,50.85
1,100,1100100,1,7.9152,9.1247,8.3334,0.5833,280,6,14,3,-59.693,56.601,50.0,50.89
1,101,1100101,1,4.0524,9.6807,4.8107,1.6538,261,6,14,3,-3.476,-61.536,50.0,50.92
1,102,1100102,1,6.9765,11.1071,7.8886,2.4888,279,6,13,3,89.311,27.796,50.0,50.89
1,103,1100103,1,3.8986,4.0292,3.9062,0.0649,269,6,13,3,89.752,11.031,50.0,50.88
1,104,1100104,1,16.7615,18.1066,16.9968,0.5828,263,6,14,3,-13.576,93.768,50.0,50.9
1,106,1100106,1,5.6135,6.7071,5.8533,0.5833,281,6,13,3,-24.747,-54.739,50.0,50.87
1,105,1100105,1,7.6436,10.2474,7.3931,2.0445,295,6,14,3,76.241,-27.536,50.0,50.9
1,107,1100107,1,9.1283,9.3538,6.3873,2.9921,382,6,14,3,34.223,-58.924,50.0,50.88
1,108,1100108,1,5.8817,9.3969,6.3764,1.9664,291,6,14,3,63.425,76.867,50.0,50.85
1,110,1100110,1,5.8154,9.6913,6.8327,2.1989,334,6,14,3,29.108,95.005,50.0,50.91
1,111,1100111,1,5.8388,6.2388,5.7172,0.4135,315,6,14,3,87.324,-3.197,50.0,50.89
1,109,1100109,1,18.1894,21.336,18.1876,1.7557,311,6,14,3,62.226,77.921,50.0,50.94
1,112,1100112,1,2.9552,4.6943,3.0593,1.0383,275,6,13,3,89.581,25.497,50.0,50.86
1,113,1100113,1,2.4972,2.821,2.5695,0.1452,277,6,14,3,5.764,-62.567,50.0,50.87
1,114,1100114,1,8.0369,13.5522,8.3441,2.7112,346,6,14,3,39.084,91.847,50.0,50.87
1,115,1100115,1,7.9377,8.5631,7.9463,0.3896,404,6,14,3,-55.881,62.704,50.0,50.86
1,116,1100116,1,4.2619,6.8613,4.4751,1.5068,261,6,14,3,79.49,56.958,50.0,50.87
1,118,1100118,1,1.5681,2.0511,1.6504,0.1995,360,6,14,3,3.565,97.061,50.0,50.88
1,119,1100119,1,6.4538,7.2832,6.4624,0.4495,296,6,14,3,5.682,-62.563,50.0,50.9
1,117,1100117,1,6.2003,6.3568,5.3089,1.1969,267,6,14,3,-9.567,-60.25,50.0,50.95
1,120,1100120,1,9.1195,9.1588,9.1212,0.0474,325,6,14,3,-14.928,-58.697,50.0,50.86
1,121,1100121,1,3.2335,3.3483,3.2066,0.2112,315,6,14,3,0.265,96.726,50.0,50.88
1,122,1100122,1,16.4783,22.0768,18.5589,2.991,288,6,14,3,9.472,97.319,50.0,50.87
1,123,1100123,1,3.6634,3.963,3.6186,0.2061,286,6,13,3,-15.771,-58.415,50.0,50.91
1,124,1100124,1,5.8881,5.9312,5.883,0.0301,306,6,14,3,86.27,-6.824,50.0,50.86
1,126,1100126,1,3.4411,3.7241,3.1109,0.557,269,6,14,3,-44.986,75.428,50.0,50.88
1,125,1100125,1,5.4619,6.713,4.5089,1.7384,276,6,14,3,-65.005,-10.506,50.0,50.93
1,127,1100127,1,3.3177,5.1802,3.2572,1.6728,268,6,14,3,84.875,45.495,50.0,50.91
1,128,1100128,1,4.8123,5.0964,4.8484,0.1177,276,6,14,3,76.39,61.957,50.0,50.87
1,129,1100129,1,11.8993,15.027,12.1929,2.3974,274,6,14,3,72.253,67.566,50.0,50.89
1,130,1100130,1,15.5331,18.7342,15.8618,1.443,326,6,13,3,88.317,33.645,50.0,50.89
1,131,1100131,1,8.2814,8.6013,8.2606,0.2455,277,6,14,3,-58.331,58.925,50.0,50.89
1,132,1100132,1,6.5122,7.1517,6.2645,0.8314,599,6,14,3,83.446,-14.391,50.0,50.92
1,133,1100133,1,6.2475,6.381,4.4923,1.969,371,6,14,3,54.839,83.573,50.0,50.87
1,134,1100134,1,2.1121,4.6632,2.4862,1.1073,312,6,14,3,27.78,-60.679,50.0,50.94
1,135,1100135,1,6.1651,6.5003,6.1992,0.1909,306,6,14,3,36.379,-58.205,50.0,50.91
1,136,1100136,1,2.3768,10.2553,4.4231,3.149,269,6,13,3,-38.984,-45.929,50.0,50.87
1,137,1100137,1,10.2245,14.2911,10.824,2.1847,277,6,13,3,-39.561,80.12,50.0,50.84
1,138,1100138,1,4.3101,5.6285,4.4275,0.7825,545,6,13,3,-15.895,-58.373,50.0,50.94
1,139,1100139,1,8.2708,11.6817,8.8019,2.1934,413,6,14,3,23.961,96.093,50.0,50.9
1,140,1100140,1,6.4493,7.3968,6.3453,0.749,265,6,14,3,-65.523,-9.066,50.0,50.87
1,141,1100141,1,1.7662,6.2937,3.2752,2.2893,290,6,14,3,16.362,-62.426,50.0,50.89
1,143,1100143,1,3.6708,5.1194,3.9093,0.8647,267,6,14,3,-56.197,-27.601,50.0,50.89
1,142,1100142,1,5.7651,6.2945,5.5967,0.5144,260,6,14,3,-49.986,-35.611,50.0,50.92
1,144,1100144,1,2.2141,2.9133,2.4544,0.3301,278,6,14,3,-69.951,14.521,50.0,50.91
1,145,1100145,1,5.7875,7.4135,6.4886,0.8238,280,6,14,3,-57.435,-25.72,50.0,50.87
1,146,1100146,1,4.3765,5.1904,4.6193,0.5216,358,6,14,3,-4.704,-61.317,50.0,50.92
1,147,1100147,1,14.1855,19.4277,14.9572,2.719,279,6,14,3,18.4,96.878,50.0,50.91
1,148,1100148,1,3.8384,5.4485,3.2041,1.7616,399,6,14,3,1.61,96.879,50.0,50.9
1,149,1100149,1,3.373,13.2427,4.5434,3.6022,283,6,13,3,-39.726,79.989,50.0,50.88
1,150,1100150,1,6.7601,6.7724,6.0823,0.7142,397,6,14,3,-59.847,56.326,50.0,50.92
1,151,1100151,1,9.0059,10.9454,9.5709,1.0565,297,6,13,3,88.448,1.638,50.0,50.89
1,152,1100152,1,8.6958,10.9987,8.5811,1.5909,277,6,14,3,55.978,-48.147,50.0,50.89
1,153,1100153,1,5.5968,5.8616,5.6388,0.1623,286,6,13,3,-43.193,-42.433,50.0,50.87
1,154,1100154,1,5.2422,8.2108,5.5445,2.2979,544,6,13,3,-30.834,-51.473,50.0,50.88
1,155,1100155,1,6.005,9.7661,6.2755,1.9136,308,6,13,3,88.363,1.222,50.0,50.88
1,156,1100156,1,5.8659,5.939,5.7596,0.2321,268,6,14,3,-65.13,-10.164,50.0,50.88
1,157,1100157,1,9.2603,9.3735,9.1666,0.1668,334,6,13,3,-24.244,-54.98,50.0,50.91
1,159,1100159,1,4.4518,7.01,4.8436,1.2967,268,6,14,3,-12.721,94.026,50.0,50.9
1,158,1100158,1,3.511,5.7703,4.101,1.0409,275,6,14,3,-61.063,54.064,50.0,50.92
1,160,1100160,1,13.3312,13.3697,13.3257,0.1126,340,6,14,3,-6.493,95.602,50.0,50.86
1,161,1100161,1,8.779,9.0724,6.5081,2.6073,369,6,13,3,-41.937,-43.528,50.0,50.87
1,162,1100162,1,2.7836,3.1126,2.8314,0.1476,274,6,14,3,-2.51,96.336,50.0,50.88
1,163,1100163,1,10.9284,13.6187,10.9652,2.1799,271,6,14,3,57.758,81.501,50.0,50.89
1,164,1100164,1,11.801,12.0744,10.088,2.3174,274,6,14,3,-10.943,94.53,50.0,50.88
1,165,1100165,1,3.7883,4.9615,3.2663,0.9855,298,6,14,3,-60.184,55.715,50.0,50.9
1,167,1100167,1,17.1984,19.6693,17.1009,0.7865,277,6,14,3,84.672,46.027,50.0,50.94
1,166,1100166,1,4.6223,5.0293,4.7337,0.2769,274,6,14,3,72.477,-32.645,50.0,50.95
1,168,1100168,1,13.1577,18.3078,13.8608,1.6478,303,6,13,3,89.977,15.395,50.0,50.85
1,169,1100169,1,15.0873,15.789,12.8706,2.7664,274,6,14,3,81.905,52.387,50.0,50.87
1,170,1100170,1,4.497,5.7203,4.4044,0.8151,274,6,14,3,87.695,-1.746,50.0,50.87
1,172,1100172,1,6.0346,6.2366,5.986,0.1881,269,6,14,3,-1.736,-61.814,50.0,50.86
1,171,1100171,1,7.4094,8.3103,6.9475,1.0577,406,6,14,3,-13.236,-59.231,50.0,50.9
1,173,1100173,1,6.4189,8.3537,6.6342,1.166,318,6,14,3,47.651,-53.266,50.0,50.9
1,175,1100175,1,9.3166,13.8945,10.6012,2.1262,279,6,13,3,89.953,20.051,50.0,50.88
1,174,1100174,1,4.4906,5.522,4.4979,0.4096,263,6,14,3,-69.999,17.682,50.0,50.94
1,176,1100176,1,2.2184,2.4137,2.2407,0.0896,287,6,14,3,68.97,-36.74,50.0,50.93
1,177,1100177,1,4.6551,7.3309,5.7752,1.2918,283,6,14,3,-52.035,-33.193,50.0,50.89
1,178,1100178,1,8.4382,12.4626,10.0389,2.0393,475,6,14,3,67.526,72.915,50.0,50.87
1,179,1100179,1,4.4961,5.3351,4.5793,0.3684,294,6,14,3,-59.042,57.734,50.0,50.91
1,180,1100180,1,6.8358,8.903,7.4049,1.0843,287,6,13,3,-31.158,85.921,50.0,50.9
1,181,1100181,1,7.4165,7.4675,6.3148,1.2385,441,6,14,3,35.674,-58.448,50.0,50.92
1,182,1100182,1,4.4525,5.7638,4.4268,0.7033,274,6,14,3,10.552,-62.678,50.0,50.9
1,183,1100183,1,7.7477,9.598,7.8149,1.433,287,6,14,3,54.927,83.514,50.0,50.95
1,184,1100184,1,4.1145,4.7384,3.8743,0.6195,276,6,14,3,80.936,-19.666,50.0,50.88
1,185,1100185,1,3.8792,8.8955,5.4996,2.492,271,6,14,3,21.304,-61.877,50.0,50.89
1,186,1100186,1,5.4158,5.8576,5.3619,0.3957,267,6,14,3,4.408,-62.484,50.0,50.88
1,187,1100187,1,10.8733,11.1735,10.8399,0.2301,315,6,14,3,-68.627,32.077,50.0,50.9
1,188,1100188,1,6.0096,13.2937,6.6087,4.6632,537,6,14,3,29.606,94.881,50.0,50.91
1,189,1100189,1,7.7224,8.0746,7.4888,0.5187,319,6,14,3,-46.766,73.691,50.0,50.91
1,190,1100190,1,6.6469,7.5411,6.6014,0.6473,273,6,14,3,66.187,-39.627,50.0,50.93
1,191,1100191,1,5.0349,5.8533,5.0666,0.4741,328,6,14,3,-53.338,-31.549,50.0,50.93
1,192,1100192,1,6.6452,8.6364,6.6412,1.5912,293,6,14,3,51.794,85.535,50.0,50.88
1,193,1100193,1,8.7181,9.0834,8.7398,0.192,271,6,14,3,-46.372,-39.444,50.0,50.87
1,194,1100194,1,5.3804,21.5186,8.2565,6.9264,362,6,13,3,89.034,4.924,50.0,50.88
1,195,1100195,1,4.1304,4.2556,4.146,0.0751,339,6,14,3,11.826,-62.659,50.0,50.88
1,196,1100196,1,5.4295,6.826,4.9747,1.4794,280,6,14,3,78.289,-24.352,50.0,50.9
1,197,1100197,1,4.5219,6.0026,4.698,0.7079,317,6,13,3,-36.271,82.582,50.0,50.91
1,198,1100198,1,7.0811,7.1873,5.8932,1.4935,353,6,14,3,86.251,41.525,50.0,50.91
1,199,1100199,1,9.0891,14.8096,11.1507,2.8618,279,6,14,3,51.571,-51.031,50.0,50.91
2,0,1200000,2,2.9951,6.1973,3.7778,1.7143,330,9,24,6,54.57,-129.072,50.0,51.15
2,1,1200001,2,9.0362,12.3816,10.2888,2.0321,404,9,24,6,63.958,-124.56,50.0,51.18
2,2,1200002,2,4.4138,5.8163,4.5892,0.7518,188,9,25,6,-21.269,-142.282,50.0,51.21
2,3,1200003,2,5.8406,11.5152,7.1848,2.8573,589,9,25,6,5.284,176.589,50.0,51.23
2,4,1200004,2,8.2053,14.5566,9.3981,3.5633,424,9,25,6,-156.635,-46.696,50.0,51.21
2,5,1200005,2,4.1733,8.5562,4.5924,2.0754,424,9,25,6,-152.699,89.687,50.0,51.3
2,6,1200006,2,3.2895,4.5938,3.3076,0.8598,492,9,25,6,144.224,-25.282,50.0,51.35
2,7,1200007,2,9.1749,16.2624,10.5514,4.9239,488,9,24,6,-67.211,166.743,50.0,51.3
2,8,1200008,2,13.3969,13.7869,13.4805,0.6741,149,9,24,6,148.725,-2.835,50.0,51.15
2,9,1200009,2,2.5715,6.3457,3.8273,1.9673,464,9,24,6,-169.968,20.543,50.0,51.2
2,10,1200010,2,20.5075,24.3237,21.5201,1.8885,344,9,25,6,-161.164,69.756,50.0,51.23
2,12,1200012,2,4.4016,7.1872,4.8615,1.2004,415,9,25,6,131.427,92.143,50.0,51.23
2,11,1200011,2,14.8554,16.899,15.3644,0.8265,298,9,25,6,-51.552,-137.19,50.0,51.26
2,13,1200013,2,5.1124,9.4736,6.2569,2.0823,566,9,25,6,-160.953,-35.719,50.0,51.3
2,14,1200014,2,3.3942,5.9734,3.4563,1.4495,312,9,24,6,149.607,6.118,50.0,51.26
2,15,1200015,2,5.8565,8.2798,5.4839,1.7557,473,9,25,6,114.701,117.569,50.0,51.27
2,16,1200016,2,8.1992,9.7685,8.0831,0.8426,217,9,25,6,12.509,-141.088,50.0,51.18
2,17,1200017,2,8.7827,13.4575,8.7956,2.5244,354,9,24,6,-98.608,150.544,50.0,51.17
2,18,1200018,2,10.0727,11.5714,9.8964,1.1361,384,9,24,6,-104.804,-111.568,50.0,51.27
2,19,1200019,2,14.2048,15.7033,14.0853,1.0956,298,9,24,6,66.285,-123.323,50.0,51.24
2,20,1200020,2,10.6576,12.7641,11.2078,1.0089,341,9,25,6,-28.672,176.227,50.0,51.29
2,21,1200021,2,5.337,12.1775,7.1659,3.9734,501,9,23,6,-90.993,155.306,50.0,51.22
2,22,1200022,2,7.8477,8.7459,6.7842,2.064,283,9,25,6,-49.019,-137.849,50.0,51.21
2,23,1200023,2,2.0703,3.9655,2.2837,1.1033,558,9,24,6,46.7,-132.296,50.0,51.22
2,24,1200024,2,13.815,15.9923,13.8353,0.9266,448,9,25,6,-52.105,171.681,50.0,51.2
2,25,1200025,2,14.7543,20.3982,16.3264,3.5474,461,9,24,6,60.465,160.968,50.0,51.17
2,26,1200026,2,5.0964,7.11,4.9195,1.8851,587,9,25,6,-159.368,-40.031,50.0,51.22
2,27,1200027,2,6.3853,7.2422,5.2289,1.864,430,9,25,6,-121.102,-97.816,50.0,51.25
2,28,1200028,2,11.0933,13.5498,11.4022,1.4763,424,9,25,6,-34.717,-140.759,50.0,51.26
2,29,1200029,2,12.1479,14.3663,12.6013,2.0266,407,9,25,6,144.914,-22.7,50.0,51.26
2,30,1200030,2,4.2875,6.0155,4.0673,1.1753,284,9,25,6,-166.238,-17.169,50.0,51.26
2,31,1200031,2,8.4759,16.0063,9.8254,4.1164,445,9,25,6,-144.753,103.585,50.0,51.28
2,32,1200032,2,2.383,3.7195,2.4284,1.0095,598,9,25,6,100.353,-98.534,50.0,51.18
2,33,1200033,2,10.2081,13.0019,9.332,3.2986,569,9,25,6,-165.655,-19.712,50.0,51.23
2,34,1200034,2,17.4716,19.5772,14.2699,5.2972,446,9,25,6,124.502,-69.335,50.0,51.24
2,35,1200035,2,6.9518,12.4664,8.3335,2.5609,367,9,25,6,-163.966,-26.207,50.0,51.31
2,36,1200036,2,18.3035,19.4202,17.3556,2.4831,288,9,25,6,-9.396,177.319,50.0,51.27
2,37,1200037,2,12.6446,15.4544,12.7948,1.3112,272,9,25,6,136.866,-46.165,50.0,51.21
2,38,1200038,2,4.7122,8.4165,5.2774,1.7245,299,9,24,6,-169.685,7.293,50.0,51.21
2,39,1200039,2,30.0515,34.2343,30.4726,1.7904,278,9,25,6,-166.525,50.483,50.0,51.3
2,40,1200040,2,7.7902,13.4098,9.0719,3.3966,500,9,25,6,110.151,122.979,50.0,51.24
2,41,1200041,2,18.0438,20.1886,18.1196,1.5782,565,9,24,6,-62.407,-133.853,50.0,51.24
2,42,1200042,2,5.2519,9.5874,6.5166,2.6354,487,9,24,6,-106.502,-110.301,50.0,51.22
2,43,1200043,2,9.5146,9.7722,7.3946,2.5231,353,9,25,6,-0.224,177.022,50.0,51.29
2,44,1200044,2,9.9908,13.0936,10.7678,1.5447,311,9,25,6,-52.778,171.496,50.0,51.26
2,45,1200045,2,10.8676,12.653,11.181,0.9128,279,9,24,6,81.046,148.89,50.0,51.2
2,46,1200046,2,9.2295,14.4791,9.1496,4.7856,549,9,25,6,-1.027,-142.428,50.0,51.25
2,47,1200047,2,8.2584,10.615,8.8618,1.2276,389,9,25,6,132.421,-55.591,50.0,51.24
2,48,1200048,2,6.0462,6.232,4.7751,1.6267,331,9,24,6,-70.102,-130.962,50.0,51.25
2,49,1200049,2,8.9191,10.9752,8.9651,1.2138,595,9,24,6,66.026,158.104,50.0,51.18
2,50,1200050,2,5.0999,6.7331,4.9219,1.3577,395,9,25,6,122.672,106.753,50.0,51.23
2,51,1200051,2,7.7704,9.4427,7.8831,0.5943,347,9,25,6,-38.271,-140.162,50.0,51.24
2,52,1200052,2,5.8351,10.3609,6.693,2.0057,503,9,25,6,133.598,-53.246,50.0,51.28
2,53,1200053,2,5.0354,6.5145,5.0978,1.4442,471,9,25,6,-10.168,-142.679,50.0,51.27
2,54,1200054,2,4.8818,8.7703,6.3211,2.1719,433,9,25,6,-152.741,89.605,50.0,51.31
2,55,1200055,2,10.7397,11.1685,9.4732,1.9277,365,9,24,6,-103.558,147.116,50.0,51.22
2,56,1200056,2,6.5823,8.7827,6.4986,1.4828,366,9,25,6,-23.457,176.754,50.0,51.25
2,57,1200057,2,1.6872,2.386,1.746,0.3505,363,9,24,6,149.046,34.764,50.0,51.21
2,58,1200058,2,5.7341,7.4846,5.4416,1.3503,588,9,25,6,-36.699,-140.436,50.0,51.27
2,59,1200059,2,5.5062,8.839,5.611,1.8447,327,9,24,6,149.843,24.413,50.0,51.24
2,60,1200060,2,6.848,9.1209,5.6428,2.345,352,9,25,6,-117.851,-100.867,50.0,51.28
2,61,1200061,2,12.1764,15.4982,12.5283,1.9915,409,9,25,6,-150.907,93.118,50.0,51.25
2,62,1200062,2,9.1039,11.5441,9.0164,1.8801,366,9,25,6,103.384,130.21,50.0,51.31
2,63,1200063,2,20.4011,22.0963,19.93,3.4523,396,9,25,6,36.475,170.422,50.0,51.31
2,64,1200064,2,11.093,15.901,11.5592,3.5252,559,9,25,6,135.437,-49.373,50.0,51.22
2,65,1200065,2,7.5144,7.88,6.4459,1.7682,284,9,25,6,102.82,-96.132,50.0,51.2
2,66,1200066,2,18.6875,19.1101,15.1724,4.0882,368,9,25,6,-143.636,-70.665,50.0,51.22
2,67,1200067,2,11.4273,13.1715,10.5612,2.4385,597,9,25,6,-162.337,66.243,50.0,51.24
2,68,1200068,2,6.256,24.6148,9.2808,10.2398,441,9,22,6,-170.0,17.623,50.0,51.19
2,69,1200069,2,4.3455,9.2912,5.9917,2.331,487,9,24,6,149.625,28.273,50.0,51.2
2,70,1200070,2,5.4643,7.1926,5.6725,0.8194,391,9,24,6,60.662,-126.231,50.0,51.23
2,71,1200071,2,6.4488,14.1276,8.7833,3.5031,329,9,25,6,25.781,-138.627,50.0,51.25
2,72,1200072,2,12.6228,14.6603,11.0482,3.7151,572,9,25,6,-135.172,-82.339,50.0,51.26
2,73,1200073,2,11.7813,12.0508,9.8236,3.06,293,9,25,6,17.928,174.864,50.0,51.24
2,74,1200074,2,20.586,24.272,19.7966,2.6817,428,9,25,6,-164.12,60.298,50.0,51.23
2,75,1200075,2,5.171,6.2891,5.1061,0.8115,353,9,25,6,39.273,-134.904,50.0,51.29
2,76,1200076,2,4.1932,7.45,4.9521,1.9751,386,9,25,6,117.208,114.368,50.0,51.27
2,77,1200077,2,2.6507,4.1221,2.655,0.9109,192,9,25,6,-154.941,-50.444,50.0,51.23
2,78,1200078,2,12.3827,17.4469,12.5516,3.5554,577,9,25,6,115.279,116.845,50.0,51.26
2,79,1200079,2,2.6513,3.2056,2.2072,0.7372,379,9,25,6,106.601,-92.243,50.0,51.29
2,80,1200080,2,5.2936,5.7658,5.0768,0.5984,380,9,25,6,-121.916,131.666,50.0,51.28
2,81,1200081,2,14.4123,14.7083,14.3716,0.2179,205,9,25,6,-127.961,125.419,50.0,51.21
2,82,1200082,2,13.1417,16.3733,11.8784,2.3238,402,9,25,6,-4.07,-142.57,50.0,51.24
2,83,1200083,2,11.407,14.1481,10.4256,2.1714,360,9,25,6,138.628,76.563,50.0,51.22
2,84,1200084,2,8.7483,13.2627,9.2569,2.873,270,9,25,6,-164.774,-23.237,50.0,51.25
2,85,1200085,2,8.7772,20.4932,10.5917,5.7351,595,9,25,6,-139.926,-76.057,50.0,51.3
2,86,1200086,2,12.2056,12.5421,11.4232,1.5559,342,9,25,6,-42.684,-139.306,50.0,51.31
2,87,1200087,2,18.9088,21.1991,17.6135,2.9741,491,9,25,6,-159.358,74.697,50.0,51.37
2,88,1200088,2,4.4078,9.2495,4.6372,2.6324,406,9,24,6,-167.143,-12.781,50.0,51.26
2,89,1200089,2,10.9803,13.424,11.3772,1.2915,558,9,25,6,-161.532,-34.043,50.0,51.28
2,90,1200090,2,4.6963,5.3897,4.7069,0.392,586,9,25,6,39.075,-134.968,50.0,51.25
2,91,1200091,2,12.548,16.6142,13.3446,1.865,249,9,25,6,-139.285,-76.942,50.0,51.39
2,92,1200092,2,2.5769,3.3708,2.7063,0.4851,288,9,24,6,149.505,4.739,50.0,51.35
2,93,1200093,2,8.5072,10.1465,8.3181,1.1967,260,9,24,6,-62.813,168.353,50.0,51.24
2,94,1200094,2,9.3408,11.6537,8.2497,2.9629,561,9,24,6,53.014,164.389,50.0,51.24
2,95,1200095,2,2.6777,4.2372,2.8959,0.7267,277,9,25,6,-123.554,-95.398,50.0,51.29
2,96,1200096,2,26.9138,27.8302,21.0212,7.2086,355,9,25,6,-164.812,57.734,50.0,51.28
2,97,1200097,2,3.6621,5.9141,3.9411,1.6689,460,9,25,6,-157.346,-45.042,50.0,51.26
2,98,1200098,2,12.2372,23.035,12.9273,3.3068,429,9,24,6,-168.473,-4.73,50.0,51.23
2,100,1200100,2,6.7222,11.0774,6.9749,2.2998,310,9,24,6,-93.42,-119.212,50.0,51.23
2,99,1200099,2,9.4049,9.7308,8.725,2.2451,396,9,25,6,0.751,-142.318,50.0,51.26
2,101,1200101,2,2.7901,12.5114,4.4989,3.5579,291,9,24,6,-167.185,-12.559,50.0,51.2
2,102,1200102,2,6.9204,8.6315,6.5422,1.6717,509,9,24,6,-83.283,-124.91,50.0,51.27
