observer,target,t_exclusion_s,n_voters,min_voter_r
6,6,5.872207960113883,3,1.0
0,6,5.919892347184941,3,1.0
5,6,5.9209860782139,3,1.0
4,6,5.983377760043368,3,1.0
2,6,6.110740589210764,4,1.0
1,6,6.186035056132823,5,1.0
3,6,6.20252085221,5,1.0
