observer,target,t_exclusion_s,n_voters,min_voter_r
5,5,4.898574340855703,3,1.0
4,5,4.946554449852556,3,1.0
5,6,4.947760821785778,3,1.0
6,5,4.948813269846141,3,1.0
4,6,4.950294038979337,3,1.0
6,6,4.951341835781932,3,1.0
0,5,5.007808908820152,3,1.0
0,6,5.009474132908508,3,1.0
1,5,5.106147979851812,3,1.0
1,6,5.108098520897329,3,1.0
3,5,5.192531453911215,4,1.0
3,6,5.194141846848652,4,1.0
2,5,5.202619980787858,4,1.0
2,6,5.204154551960528,4,1.0
