t_s,reporter,target,reason
4.138240032130852,4,0,1
4.156322841066867,4,3,1
4.167889607138932,4,2,1
4.17915669712238,4,1,1
4.537681340007111,4,5,1
4.552398075116798,4,6,2
4.847007523057982,1,0,1
4.859082542126998,2,0,1
4.872189617017284,2,3,1
4.883466337108985,2,1,1
4.929933200124651,5,0,1
4.943564157932997,5,3,1
4.946818269090727,6,0,1
4.954774305922911,5,2,1
4.959152844967321,6,3,1
4.966456856112927,5,1,1
4.970690350979567,6,2,1
4.982434312114492,6,1,1
5.006139330100268,1,3,1
5.011785770067945,3,0,1
5.017777188913897,1,2,1
5.024173517944291,3,2,1
5.028965285979211,1,4,1
5.035126889124513,3,1,1
5.0401530840899795,1,5,1
5.047794914105907,0,3,1
5.051261439919472,1,6,2
5.060189851094037,0,2,1
5.0710855110082775,0,1,1
5.0819476309698075,0,4,1
5.099925396963954,6,4,1
5.100341266952455,0,5,1
5.1005802729632705,5,4,1
5.101938846986741,2,4,1
5.118286431999877,0,6,2
5.11862607114017,6,5,1
5.118891366990283,5,6,2
5.11912510311231,2,5,1
5.130699079949409,2,6,2
5.209169056965038,3,4,1
5.22016374906525,3,5,1
5.231131030945107,3,6,2
6.512171725044027,1,2,1
6.533041602931917,1,3,1
6.543759589083493,4,1,1
6.552072044927627,1,0,1
6.563873598119244,4,2,1
6.583255269099027,4,3,1
6.601204233942553,4,0,1
6.605924881994724,6,1,1
6.606354271993041,5,1,1
6.610335140954703,2,1,1
6.629772283136845,6,2,1
6.6300222389400005,5,2,1
6.630986443022266,2,3,1
6.651857491116971,5,3,1
6.652096407022327,2,0,1
6.652344692964107,6,3,1
6.667540119960904,6,0,1
6.668338859919459,5,0,1
6.716727011138573,3,1,1
6.736187323927879,3,2,1
6.753336488967761,3,0,1
6.8127842450048774,0,1,1
6.83212735503912,0,2,1
6.851197568001226,0,3,1
7.011401233030483,1,4,1
7.043632443062961,4,5,1
7.063249449944124,4,6,2
7.104320499114692,6,4,1
7.104903153143823,5,4,1
7.107975020073354,2,4,1
7.1281995619647205,5,6,2
7.128781946143135,2,5,1
7.129298509098589,6,5,1
7.147555721923709,2,6,2
7.216059841914102,3,4,1
7.2352295781020075,3,5,1
7.254216247936711,3,6,2
7.310703050112352,0,4,1
7.329870786052197,0,5,1
7.3490827430505306,0,6,2
7.5116756779607385,1,5,1
7.532054333947599,1,6,2
16.513027380919084,1,2,1
16.53367546503432,1,3,1
16.54360339208506,4,1,1
16.552569434978068,1,0,1
16.562878201017156,4,2,1
16.58218237105757,4,3,1
16.595646605128422,4,0,1
16.604663209989667,6,1,1
16.605270294938236,5,1,1
16.608388252090663,2,1,1
16.6288471610751,6,2,1
16.62944162497297,5,2,1
16.630012090085074,2,3,1
16.64989126403816,5,3,1
16.650469988118857,6,3,1
16.651029991917312,2,0,1
16.665710906963795,5,0,1
16.666242779931054,6,0,1
16.713310880120844,3,1,1
16.732902157120407,3,2,1
16.74943740805611,3,0,1
16.813692476134747,0,1,1
16.83303559711203,0,2,1
16.85177830210887,0,3,1
17.010980260092765,1,4,1
17.043456146959215,4,6,2
17.062422649003565,4,5,1
17.10415667691268,6,4,1
17.10472244094126,5,4,1
17.107706715120003,2,4,1
17.128280766075477,5,6,2
17.128812679089606,2,6,2
17.129312901990488,6,5,1
17.14716090494767,2,5,1
17.216078319121152,3,4,1
17.235331267118454,3,6,2
17.254087243927643,3,5,1
17.310690321028233,0,4,1
17.329918629024178,0,6,2
17.349081014981493,0,5,1
17.5117061289493,1,6,2
17.53183029894717,1,5,1
26.51297278306447,1,2,1
26.533389440970495,1,3,1
26.543745879083872,4,1,1
26.551902621984482,1,0,1
26.5627450121101,4,2,1
26.582055373117328,4,3,1
26.595330354059115,4,0,1
26.60527333104983,5,1,1
