observer,target,t_exclusion_s,n_voters,min_voter_r
4,5,4.932831875048578,3,1.0
5,5,4.980380841065198,4,1.0
6,5,4.9815477731171995,4,1.0
5,6,4.983201096998528,3,1.0
6,6,4.9842334350105375,3,1.0
3,5,4.991596983978525,3,1.0
3,6,4.993120105937123,3,1.0
0,5,4.996283091139048,4,1.0
0,6,4.997803712030873,3,1.0
2,5,5.089964343933389,3,1.0
1,5,5.097642411943525,3,1.0
4,6,5.332796070026234,3,1.0
2,6,5.489938470069319,3,1.0
1,6,5.497727560112253,4,1.0
