t_s,reporter,target,reason
11.217659418936819,4,1,1
11.279716563876718,4,0,1
11.489291790872812,4,2,1
11.686170978005975,4,11,2
11.78997951396741,4,9,1
11.883369634859264,4,11,2
11.985324667999521,4,12,2
12.09194860397838,4,3,1
12.18784138490446,4,3,1
12.281309318030253,4,12,2
12.377141667995602,4,7,1
12.383401784813032,4,7,1
13.814886705949903,6,1,1
14.047454522922635,9,1,1
14.122260568896309,8,1,1
14.150638181017712,7,1,1
14.16556270280853,7,0,1
14.256245977943763,9,2,1
14.270094519015402,9,11,2
14.282533180899918,9,11,2
14.28356717992574,2,1,1
14.302654389990494,2,0,1
14.303703479934484,9,12,2
14.306172939017415,8,2,1
14.309163874015212,6,2,1
14.315688578877598,9,3,1
14.320644587976858,8,11,2
14.332394630881026,9,3,1
14.336115355836228,8,9,1
14.377211428014562,6,11,2
14.390955656999722,9,12,2
14.395790533861145,2,11,2
14.396708549931645,8,11,2
14.398520460817963,6,9,1
14.409676025854424,9,7,1
14.416374885942787,2,9,1
14.420934784924611,6,11,2
14.423857577843592,8,12,2
14.477326398948207,9,7,1
14.478261795826256,7,2,1
14.486716454848647,2,11,2
14.491169410990551,6,12,2
14.491988903842866,8,3,1
14.501009268919006,7,11,2
14.505141855916008,2,12,2
14.507387799909338,8,3,1
14.508806469850242,6,3,1
14.511434383923188,10,1,1
14.577607514802366,8,12,2
14.580966849811375,6,3,1
14.582748470827937,2,3,1
14.583671726984903,7,9,1
14.596895111026242,10,0,1
14.598525987006724,6,12,2
14.599350990029052,8,7,1
14.600125511875376,7,11,2
14.600923783844337,2,3,1
14.618402348831296,8,7,1
14.619369085878134,2,12,2
14.6213292919565,7,12,2
14.622136784018949,6,7,1
14.632322081830353,6,7,1
14.685843416024,7,3,1
14.68667203001678,2,7,1
14.700475269928575,7,3,1
14.700944822980091,2,7,1
14.709351850906387,5,1,1
14.71238616690971,7,12,2
14.726317050866783,5,0,1
14.852192719932646,3,1,1
14.85281591792591,0,1,1
14.853509287815541,3,0,1
14.85428292886354,1,0,1
14.855041570961475,12,1,1
14.855830282904208,12,0,1
14.856676816940308,0,2,1
14.859467356000096,11,1,1
14.867193373851478,0,11,2
14.872214325936511,11,0,1
14.879828771809116,0,9,1
14.893825877923518,0,11,2
14.906511155888438,0,12,2
14.920023137936369,0,3,1
14.93161456589587,0,3,1
14.942341930000111,0,12,2
14.95499259699136,0,7,1
14.96612706198357,0,7,1
14.996805068803951,10,2,1
15.009908189997077,10,11,2
15.02286780695431,10,9,1
15.033799686003476,10,11,2
15.046024151844904,10,12,2
15.058449693024158,10,3,1
15.071964104892686,10,3,1
15.074139066971838,11,2,1
15.085223799804226,10,12,2
15.089316405821592,11,9,1
15.09994399594143,11,12,2
15.100798771018162,10,7,1
15.113647333811969,10,7,1
15.115233098855242,11,3,1
15.12634905287996,11,3,1
15.136763327987865,11,12,2
15.1488370988518,11,7,1
15.15904594794847,11,7,1
15.218180609866977,5,2,1
15.230430135969073,5,11,2
15.237049433868378,3,2,1
15.24331069085747,5,9,1
15.243970108916983,12,2,1
15.250281287822872,3,11,2
15.257157031912357,5,11,2
15.25856547197327,12,11,2
15.262321737827733,3,9,1
15.274024478858337,12,9,1
15.27436679881066,5,12,2
15.274681207956746,3,11,2
15.293150049867108,12,11,2
15.293604732956737,3,12,2
15.29850038094446,5,3,1
15.308666318887845,3,12,2
15.309765609912574,12,3,1
15.311926060821861,5,3,1
15.31602841685526,1,2,1
15.3256791299209,3,7,1
15.326280396897346,12,3,1
15.326665897853673,5,12,2
15.32964743184857,1,11,2
15.344417850021273,3,7,1
15.346515669021755,1,9,1
15.346844017971307,12,7,1
15.347158537013456,5,7,1
15.362600723979995,1,11,2
15.362938542850316,12,7,1
15.363248651847243,5,7,1
15.380110648926347,1,12,2
15.393004833953455,1,3,1
15.40424941200763,1,3,1
15.414409179007635,1,12,2
15.427299943985417,1,7,1
15.439949500840157,1,7,1
17.84682648582384,4,1,1
17.851765744853765,0,1,1
17.86292979097925,2,1,1
17.909349493915215,7,1,1
18.000146681908518,10,1,1
18.076299124863,11,1,1
18.091362840961665,11,0,1
18.21589282201603,5,1,1
18.226519542979077,5,0,1
18.234916059998795,3,1,1
18.24030957184732,12,1,1
18.24497356498614,3,0,1
18.252730443840846,12,0,1
18.253525995882228,9,1,1
18.26519004581496,9,0,1
18.29679559986107,8,1,1
18.309889169875532,6,1,1
18.31198272900656,1,0,1
18.314556882018223,8,0,1
18.334393162978813,6,0,1
18.345787124941126,4,0,1
18.36197346285917,2,0,1
18.41054909583181,7,0,1
18.49970612791367,10,0,1
18.913924971828237,7,4,1
18.997843425022438,10,4,1
19.070734335808083,11,4,1
19.218155374983326,5,4,1
19.23238160694018,5,8,1
19.247853844892234,12,4,1
19.249679455999285,3,4,1
19.269171837950125,12,8,1
19.269847417017445,9,4,1
19.27798197697848,3,8,1
19.297143128933385,9,8,1
19.30772137781605,8,4,1
19.313113829819486,6,4,1
19.32483878196217,1,4,1
19.330290796002373,8,5,1
19.34177937102504,1,8,1
19.34268324682489,6,8,1
19.35982163087465,1,5,1
19.376981156878173,0,4,1
19.377779688918963,4,8,1
19.382543514017016,2,4,1
19.38821663381532,6,5,1
19.390478037996218,4,5,1
19.39457592391409,0,8,1
19.398427652893588,2,8,1
19.403893226990476,4,6,1
19.414826556807384,0,5,1
19.418106799013913,2,5,1
19.41854357183911,4,10,2
19.418866390828043,7,8,1
19.435048399027437,7,5,1
19.436224961886182,0,6,1
19.43731908290647,2,6,1
19.453424277948216,0,10,2
19.453970342874527,7,6,1
19.454412535997108,2,10,2
19.46635406394489,7,10,2
19.498958765994757,10,8,1
19.51436492195353,10,5,1
19.52837829780765,10,6,1
19.572149235988036,11,8,1
19.586520521901548,11,5,1
19.60100598190911,11,6,1
19.614890133962035,11,10,2
19.718099043006077,5,6,1
19.730740069877356,5,10,2
19.746190316975117,5,2,1
19.748642107006162,12,5,1
19.75123407994397,3,5,1
19.754738048883155,9,5,1
19.76110958890058,12,6,1
19.769516366999596,9,6,1
19.774471967015415,12,10,2
19.776346019934863,3,6,1
19.782054791925475,9,10,2
