t_s,reporter,target,reason
10.947430455125868,11,0,1
10.971730302087963,11,3,1
10.98838245193474,1,0,1
11.228074334096164,1,6,1
11.248473766027018,1,5,1
11.303690569009632,1,8,1
11.318140800110996,1,5,1
11.32610122510232,11,6,1
11.389692235039547,1,11,2
11.410144028021023,1,7,1
11.41143107204698,12,0,1
11.412264754995704,11,5,1
11.484039596049115,11,1,1
11.487229562131688,12,3,1
11.489515304099768,1,9,1
11.504768376005813,1,6,1
11.50710394908674,11,8,1
11.584782110061496,1,11,2
11.587980967015028,11,5,1
11.60821196413599,10,0,1
11.608945714076981,11,7,1
11.611450981115922,6,0,1
11.629331025062129,11,9,1
11.630183408036828,6,3,1
11.630981778958812,10,3,1
11.686736766947433,6,4,1
11.69293492496945,11,6,1
11.735275390092283,4,0,1
11.793278499040753,4,3,1
11.802506358129904,10,6,1
11.817208555992693,10,5,1
11.823720301967114,0,3,1
11.832205111160874,10,1,1
11.893099087988958,9,0,1
11.89527851715684,10,8,1
11.908584726974368,0,5,1
11.9092932860367,10,5,1
11.911873455159366,9,3,1
11.914587968960404,3,0,1
11.984724696027115,0,1,1
11.988744764123112,12,6,1
11.991059886990115,10,11,2
11.991970801958814,9,4,1
11.99756232299842,3,4,1
12.003882124088705,4,6,1
12.004658335121349,0,8,1
12.00948264496401,10,7,1
12.010379539104179,7,0,1
12.011097089154646,12,5,1
12.084747851127759,0,5,1
12.086273001972586,6,5,1
12.087029142072424,12,1,1
12.091056341072544,10,9,1
12.094379771035165,4,5,1
12.09522779402323,7,3,1
12.109382587019354,2,0,1
12.11531035695225,10,6,1
12.116650413023308,0,11,2
12.117684191092849,12,8,1
12.118454992072657,4,1,1
12.119225823087618,7,4,1
12.120026624994352,9,1,1
12.120766174979508,6,1,1
12.183845781022683,2,3,1
12.187970391940325,8,0,1
12.206628707004711,12,5,1
12.207860460039228,10,11,2
12.2104859710671,0,7,1
12.211761796148494,2,4,1
12.212800884153694,4,8,1
12.213638347107917,6,8,1
12.213991796132177,9,8,1
12.214321095030755,8,3,1
12.215832956135273,3,1,1
12.284412791021168,12,11,2
12.302488279063255,5,0,1
12.310022732941434,6,5,1
12.310718212043867,4,5,1
12.31265996512957,0,9,1
12.313387964153662,9,5,1
12.313751674024388,3,8,1
12.31408049305901,8,4,1
12.31440047104843,12,7,1
12.314718100009486,1,10,2
12.38671348709613,11,10,2
12.404702733969316,5,3,1
12.408459475031123,11,10,2
12.409335839096457,4,11,2
12.409792421152815,6,11,2
12.410230112960562,3,5,1
12.410662875045091,12,9,1
12.41110357712023,9,11,2
12.411566429072991,1,10,2
12.41235409094952,0,6,1
12.48658970813267,5,4,1
12.487457862123847,0,11,2
12.488452228950337,12,6,1
12.489001014037058,9,7,1
12.490532095078379,4,7,1
12.491351746954024,3,11,2
12.492093837121502,6,7,1
12.512340895133093,12,11,2
12.514312668005005,0,10,2
12.51576617709361,6,9,1
12.516758834011853,4,9,1
12.517549626063555,9,6,1
12.518290675943717,3,7,1
12.523348941933364,5,11,2
12.589307306101546,6,11,2
12.590123767964542,4,6,1
12.590932450024411,0,10,2
12.591674210038036,9,11,2
12.592405650066212,3,9,1
12.593175531132147,12,10,2
12.593923490960151,5,7,1
12.61608402011916,4,11,2
12.617049555992708,12,10,2
12.61805475410074,3,6,1
12.618986609159037,6,10,2
12.61980610108003,9,10,2
12.620510880136862,5,9,1
12.62120586913079,2,1,1
12.624221249949187,7,1,1
12.643540102988482,3,11,2
12.683910315157846,2,8,1
12.68476560804993,5,6,1
12.686180385993794,4,10,2
12.686922675929964,6,10,2
12.687655925983563,9,10,2
12.688346245093271,7,8,1
12.700232616160065,3,10,2
12.701928541995585,4,10,2
12.704419929068536,5,11,2
12.70640452299267,2,5,1
12.709362463094294,8,5,1
12.710875333985314,7,5,1
12.715654683066532,3,10,2
12.729035974945873,2,11,2
12.729942179983482,5,10,2
12.730665139155462,7,11,2
12.731365228071809,8,11,2
12.784228187985718,1,12,2
12.797450924990699,7,9,1
12.79817758500576,5,10,2
12.800449725938961,1,12,2
12.801400752039626,2,7,1
12.802388258976862,10,12,2
12.803127479040995,8,7,1
12.82154390704818,10,12,2
12.823090397985652,2,9,1
12.823738866019994,7,6,1
12.824337051948532,5,12,2
12.824890977004543,8,9,1
12.825434261932969,11,12,2
12.843955953139812,5,12,2
12.844735214021057,7,11,2
12.84548165393062,2,6,1
12.846258015139028,11,12,2
12.847075907047838,8,6,1
12.89038297906518,7,10,2
12.895440215012059,8,11,2
12.895819674944505,2,11,2
12.90785318100825,7,10,2
13.026425688061863,0,12,2
13.02676781709306,2,10,2
13.027083336142823,8,10,2
13.02739589405246,7,12,2
13.027729582972825,2,10,2
13.028042481979355,0,12,2
13.028353640111163,8,10,2
13.028666359139606,7,12,2
13.028978377114981,4,12,2
13.029289894970134,2,12,2
13.029635234968737,8,12,2
13.02996553410776,4,12,2
13.0302774021402,2,12,2
13.03061646106653,8,12,2
13.030937480041757,6,12,2
13.031247798120603,6,12,2
13.10941107198596,9,12,2
13.12083320110105,9,12,2
13.2103810030967,3,12,2
13.223072616150603,3,12,2
17.119379248004407,9,3,1
17.123036826960742,2,3,1
17.131610258948058,7,3,1
17.214564473135397,3,0,1
17.21565490309149,8,3,1
17.228554751956835,1,3,1
17.234256806084886,8,0,1
17.247196306008846,1,0,1
17.307011683937162,10,3,1
17.315588086145,11,3,1
17.32738756504841,10,0,1
17.33374813804403,11,0,1
17.409451896091923,0,3,1
17.420171175152063,12,3,1
17.440569557016715,12,0,1
17.44132275809534,4,3,1
17.459535190137103,4,0,1
17.51429147203453,6,3,1
17.531702162930742,5,3,1
17.533005028031766,6,0,1
17.549982777098194,5,0,1
17.615703165065497,9,0,1
17.619201980065554,2,0,1
17.628354218089953,7,0,1
17.639550691004843,2,4,1
17.640264299931005,9,4,1
17.648014089092612,7,4,1
17.715249188942835,3,4,1
17.716444671154022,8,4,1
17.727306065149605,1,4,1
17.749988327967003,1,2,1
17.808990884106606,10,4,1
17.81607612594962,11,4,1
17.83579389913939,10,2,1
17.839814268052578,11,2,1
17.920057418989018,0,4,1
17.924418376991525,12,4,1
17.94410891016014,0,2,1
17.94798668497242,4,2,1
17.94854095997289,12,2,1
18.011595766060054,6,4,1
18.029368696035817,5,4,1
18.035562603967264,6,2,1
18.05293778399937,5,2,1
18.1181584589649,9,2,1
18.13469299604185,7,2,1
18.218124493025243,8,2,1
18.22484764503315,3,2,1
18.71796317701228,3,1,1
18.72005944303237,8,1,1
18.805551146157086,10,1,1
18.81371153704822,11,1,1
18.908734977943823,0,1,1
18.918672847095877,12,1,1
18.93983921012841,4,1,1
19.01159424101934,6,1,1
19.033018921036273,5,1,1
19.114390222122893,9,1,1
19.125584505032748,2,1,1
19.130196979967877,7,1,1
19.40960786002688,0,8,1
19.41994748893194,12,8,1
19.43991156993434,4,8,1
19.512955476064235,6,8,1
19.53430634411052,5,8,1
19.6167801450938,9,8,1
19.6206963211298,2,8,1
19.629732706118375,7,8,1
19.70801378414035,3,8,1
19.717806888977066,1,8,1
19.805968174012378,10,8,1
19.816236682003364,11,8,1
20.011557427002117,6,5,1
20.11688583693467,9,5,1
20.121810849988833,2,5,1
20.129958341130987,7,5,1
20.225799893960357,1,5,1
20.22725661401637,8,5,1
20.227979113114998,3,5,1
20.252820935100317,8,7,1
20.25357728614472,1,7,1
20.25426888396032,3,7,1
20.306015524081886,10,5,1
