t_s,reporter,target,reason
4.197064423002303,7,0,1
4.434384659864008,7,2,1
4.446818423923105,7,3,1
4.458120106020942,7,1,1
4.4704866679385304,7,5,2
4.481200482929125,7,4,1
4.493204973870888,7,6,2
4.642129763960838,2,0,1
4.651469179894775,6,0,1
4.7906654928810894,1,0,1
4.795439199078828,4,0,1
4.823030093917623,3,0,1
4.998384685954079,5,0,1
5.011985353892669,6,2,1
5.024468028917909,6,3,1
5.035764280939475,0,2,1
5.036968664964661,6,1,1
5.0508203690405935,6,5,2
5.051491807913408,0,3,1
5.065708082867786,6,4,1
5.066349210916087,0,1,1
5.080066082067788,3,2,1
5.080784782068804,6,7,2
5.081596094882116,0,5,2
5.094904443947598,3,1,1
5.095495210960507,0,4,1
5.1010047479067,2,3,1
5.107389050070196,3,5,2
5.1133073980454355,2,1,1
5.119030951056629,3,4,1
5.1260250099003315,2,5,2
5.130956090055406,3,7,2
5.137849936960265,2,4,1
5.1427549459040165,3,6,2
5.150359472958371,2,7,2
5.162345103919506,2,6,2
5.183108675060794,4,2,1
5.19701006100513,4,3,1
5.198264477076009,1,2,1
5.21051196497865,1,3,1
5.21108069201,4,1,1
5.2244944530539215,4,5,2
5.225163863040507,1,5,2
5.23840308887884,4,7,2
5.2389728559646755,1,4,1
5.252239112975076,4,6,2
5.252808339893818,1,7,2
5.264379949076101,1,6,2
5.396486330078915,5,2,1
5.408026969060302,5,3,1
5.4188842279836535,5,1,1
5.429769997950643,5,4,1
5.440994817065075,5,7,2
5.452082853065804,5,6,2
5.577721829060465,0,7,2
5.589416201924905,0,6,2
6.438625718001276,7,0,1
6.515355171868578,6,0,1
6.579669622937217,3,0,1
6.602400119882077,2,0,1
6.687784231035039,4,0,1
6.702351125888526,1,0,1
6.901168665848672,5,0,1
7.016805788036436,6,2,1
7.081265473039821,3,2,1
7.085166273871437,0,2,1
7.106011467054486,0,3,1
7.106602053856477,2,3,1
7.189657487906516,4,2,1
7.204093439038843,1,2,1
7.212051135953516,4,3,1
7.223949033999816,1,3,1
7.403124124975875,5,2,1
7.4246552779804915,5,3,1
7.441539618885145,7,2,1
7.4448157120496035,5,1,1
7.463113752892241,5,4,1
7.464116951916367,7,3,1
7.481721783056855,7,1,1
7.496212715050206,7,4,1
7.5111117290798575,7,5,2
