t_s,reporter,target,reason
3.6430877400562167,2,0,1
3.710197495063767,1,0,1
3.919410401955247,1,2,1
3.9201670130714774,2,1,1
3.933537574019283,1,3,1
3.9341843519359827,2,3,1
3.9474924011155963,1,4,1
3.948153149103746,2,4,1
3.9613363561220467,2,5,2
3.962011994095519,1,5,2
3.9751731499563903,2,6,2
3.9759394200518727,1,6,2
4.063834527041763,4,0,1
4.076611422933638,4,1,1
4.204868061002344,5,0,1
4.217024879064411,5,1,1
4.228247232967988,5,2,1
4.289676634129137,6,0,1
4.301686339080334,6,1,1
4.31324816099368,6,2,1
4.327474336139858,3,0,1
4.3287339301314205,6,3,1
4.34157280693762,6,4,1
4.342122351983562,3,1,1
4.355489213950932,6,5,2
4.356037168996409,3,2,1
4.359253195114434,0,1,1
4.37140531395562,0,2,1
4.38276203093119,0,3,1
4.404922150075436,0,4,1
4.4160185100045055,0,5,2
4.427002236945555,0,6,2
4.5363072629552335,4,2,1
4.547763093141839,4,3,1
4.558910313993692,4,5,2
4.570234721060842,4,6,2
4.6621046049986035,5,3,1
4.6728703959379345,5,4,1
4.683795511024073,5,6,2
4.723465614020824,3,4,1
4.73489595297724,3,5,2
4.746003393083811,3,6,2
6.334947478957474,6,0,1
6.417079020058736,1,0,1
6.418932960135862,2,0,1
6.5422604449559,4,0,1
6.560547610046342,4,1,1
6.666950037004426,5,0,1
6.68562240106985,5,1,1
6.728728607064113,3,0,1
6.747241287957877,3,1,1
6.836006507975981,6,1,1
6.855974048143253,6,2,1
6.918328783940524,0,1,1
6.919398313155398,1,2,1
6.919926407979801,2,1,1
6.942939340136945,1,3,1
6.943536025937647,0,2,1
6.944067710079253,2,3,1
6.960570187075064,0,3,1
7.043097428046167,4,2,1
7.062848292058334,4,3,1
7.168899110052735,5,2,1
7.1886267031077296,5,3,1
7.2066333999391645,5,4,1
7.230163797037676,3,2,1
7.248795100022107,3,4,1
7.267779774032533,3,5,2
7.337512888945639,6,3,1
7.3571810310240835,6,4,1
7.377024307148531,6,5,2
7.415652672061697,0,4,1
7.418684073956683,1,4,1
7.419618438929319,2,4,1
7.437436961103231,0,5,2
7.440617287065834,2,5,2
7.441179102985188,1,5,2
7.542827261146158,4,5,2
7.668674373999238,5,6,2
7.730029133148491,3,6,2
7.910669767996296,1,6,2
7.915714764036238,0,6,2
7.920138034038246,2,6,2
8.043028346961364,4,6,2
16.335020951926708,6,0,1
16.417421071091667,1,0,1
16.419855527114123,2,0,1
16.54260700615123,4,0,1
16.560699234949425,4,1,1
16.66711186314933,5,0,1
16.68595745204948,5,1,1
16.72864599712193,3,0,1
16.747404363937676,3,1,1
16.836422621039674,6,1,1
16.85586667712778,6,2,1
16.916133116930723,0,1,1
16.920636038063094,1,2,1
