observer,target,t_exclusion_s,n_voters,min_voter_r
5,7,5.717930590035394,5,1.0
5,5,5.764872845960781,5,1.0
7,7,5.766433404991403,5,1.0
7,5,5.767958672950044,5,1.0
6,7,5.892955958843231,5,1.0
6,5,5.8947349060326815,5,1.0
6,6,5.896716058021411,5,1.0
5,6,5.91778760496527,5,1.0
7,6,5.96613975497894,5,1.0
