observer,target,t_exclusion_s,n_voters,min_voter_r
5,6,6.380322205135599,5,1.0
5,5,6.429325815057382,5,1.0
5,7,6.430902990978211,5,1.0
6,6,6.437769470969215,5,1.0
6,5,6.43934827693738,5,1.0
6,7,6.440914842998609,5,1.0
7,6,6.485601717140526,5,1.0
7,7,6.487139791948721,5,1.0
7,5,6.48884922103025,5,1.0
