t_s,reporter,target,reason
13.92464739899151,4,0,1
14.013908057007939,4,1,1
14.038532947888598,4,2,1
14.060212923912331,4,7,1
14.078611626988277,4,5,1
14.092498342040926,4,6,1
14.106167970923707,4,3,1
14.117502613924444,4,2,1
14.130695487838238,4,13,2
14.141522215912119,4,7,1
14.152082226937637,4,13,2
14.196886671008542,9,0,1
14.637273384956643,9,1,1
14.664122937945649,9,2,1
14.705528175923973,9,7,1
14.725010529858992,9,5,1
14.742749543860555,9,6,1
14.755118275992572,9,3,1
14.765619274927303,9,2,1
14.777815910987556,9,13,2
14.78849001484923,9,7,1
14.800568128935993,9,13,2
16.30208489787765,11,0,1
16.3058920269832,3,0,1
16.42219943390228,11,7,1
16.445646120933816,11,5,1
16.4629099520389,11,6,1
16.47592030186206,11,3,1
16.488913231063634,11,2,1
16.502871067961678,11,13,2
16.513930461835116,4,8,1
16.514774146024138,11,7,1
16.53690138598904,11,13,2
16.53945903899148,4,8,1
16.551237273961306,11,8,1
16.56498112389818,11,8,1
16.64030931587331,9,8,1
16.690233716042712,9,8,1
16.819628635887057,3,7,1
16.83957397285849,3,5,1
16.884830169845372,3,6,1
16.90474133589305,3,2,1
16.921746278880164,3,13,2
16.936114768031985,3,7,1
16.94333510287106,2,0,1
16.984235547017306,3,13,2
16.99915464106016,3,8,1
17.011698157992214,3,8,1
17.138911515008658,9,0,1
17.210154050961137,7,0,1
17.310254547046497,2,7,1
17.31686805584468,3,0,1
17.31797816697508,1,0,1
17.32452987297438,2,5,1
17.38467563292943,2,6,1
17.391116886865348,8,0,1
17.393991017946973,3,4,1
17.40102120791562,2,3,1
17.40727144596167,3,4,1
17.41799577092752,11,0,1
17.418506396003067,2,13,2
17.428905721055344,2,7,1
17.497204322833568,2,13,2
17.498350095935166,7,5,1
17.506441705860198,11,4,1
17.507502785883844,4,0,1
17.512593080988154,2,8,1
17.584793913876638,2,8,1
17.586983715882525,11,4,1
17.591235786909238,7,6,1
17.59631482185796,2,0,1
17.601746235974133,5,0,1
17.606048818910494,12,0,1
17.610211056889966,10,0,1
17.6841191588901,7,3,1
17.685053745051846,2,4,1
17.705303120892495,2,4,1
17.707378230057657,7,2,1
17.71175040397793,9,4,1
17.71292593795806,5,2,1
17.721862592035905,7,13,2
17.727806671056896,5,13,2
17.785206292988732,9,4,1
17.78633511485532,6,0,1
17.787355503998697,7,13,2
17.794424844905734,5,7,1
17.803311937954277,13,0,1
17.81008581095375,7,8,1
17.81086778291501,2,10,2
17.81163527490571,5,13,2
17.881486360915005,1,3,1
17.882396236993372,9,10,2
17.88769818795845,7,8,1
17.895445307949558,2,10,2
17.897620969917625,5,8,1
17.898750931955874,8,3,1
17.901055956957862,7,0,1
17.902127217967063,3,10,2
17.903316471958533,9,10,2
17.905750761041418,1,2,1
17.917007290991023,5,8,1
17.98190538585186,3,10,2
17.983657125849277,7,4,1
17.984489989932626,6,13,2
17.98526027193293,11,10,2
17.9860257639084,8,2,1
17.98679394600913,1,13,2
17.987540206871927,5,0,1
18.01388434600085,7,4,1
18.016184760956094,1,7,1
18.016949112992734,6,7,1
18.082303032046184,5,4,1
18.083345790859312,11,10,2
18.084253426874056,12,2,1
18.085016448050737,8,13,2
18.08578572003171,4,10,2
18.10839834297076,1,13,2
18.110059211030602,5,4,1
18.110896263970062,6,13,2
18.11159542389214,8,7,1
18.112245382973924,4,10,2
18.112887450959533,12,13,2
18.11385185783729,13,7,1
18.18574674287811,8,13,2
18.187779570929706,5,10,2
18.191466834861785,1,8,1
18.1923614309635,6,8,1
18.193152472842485,12,7,1
18.19904460106045,10,13,2
18.200863672886044,13,8,1
18.208113368833438,8,0,1
18.209080405998975,5,10,2
18.21155160688795,9,1,1
18.21239483100362,6,8,1
18.213145822053775,1,8,1
18.218506543897092,13,8,1
18.282099552918226,12,13,2
18.285119818989187,6,0,1
18.288014340912923,8,4,1
18.294013292063028,10,7,1
18.294631039025262,1,0,1
18.297671125037596,13,0,1
18.313955039018765,8,4,1
18.315670056967065,6,4,1
18.31734960502945,12,8,1
18.31830745190382,10,13,2
18.31918362691067,1,4,1
18.320059892022982,13,4,1
18.32083715405315,2,9,1
18.38436333090067,3,9,1
18.39378001797013,8,10,2
18.39934741705656,6,4,1
18.400132718961686,12,8,1
18.40094008203596,1,4,1
18.401988222030923,13,4,1
18.408016142901033,2,9,1
18.4088456670288,10,8,1
18.41893419297412,0,1,1
18.481820951914415,8,10,2
18.48262011492625,3,9,1
18.485595589037985,12,0,1
18.486760081956163,10,8,1
18.48768147896044,13,10,2
18.488544513005763,11,9,1
18.48944911896251,1,10,2
18.490407965844497,6,10,2
18.491435834905133,2,1,1
18.492366221966222,7,10,2
18.581880307057872,11,9,1
18.583017858909443,6,10,2
18.583966186037287,10,0,1
18.584768909029663,1,10,2
18.58560916292481,13,10,2
18.58641658583656,12,4,1
18.587211408885196,3,1,1
18.588275268906727,7,10,2
18.589540974935517,4,9,1
18.59125024289824,2,12,2
18.606182627845556,12,4,1
18.607098433887586,4,9,1
18.60821062605828,11,1,1
18.612103726016358,13,9,1
18.684596427949145,3,12,2
18.688221520977095,7,9,1
18.690359062049538,10,4,1
18.69391508284025,4,1,1
18.699471930973232,10,4,1
18.704836182994768,3,12,2
18.708570488961414,12,10,2
18.711288857040927,7,9,1
18.71203750791028,13,9,1
18.712760559050366,11,12,2
18.713507279986516,9,12,2
18.71655688690953,10,9,1
18.781484032981098,12,10,2
18.782619134988636,11,12,2
18.783592542866245,7,1,1
18.78443056694232,5,9,1
18.785173107869923,10,9,1
18.785967729985714,4,12,2
18.789858700940385,9,12,2
18.792233978863806,7,12,2
18.81474005803466,4,12,2
18.815537690883502,2,12,2
18.81633361405693,7,12,2
18.817307580960914,5,9,1
18.818889875896275,1,9,1
18.81963535794057,9,11,2
18.82037769886665,0,4,1
18.821272453991696,3,11,2
18.824042572872713,8,9,1
18.89106977893971,1,9,1
18.892501319991425,9,11,2
18.89443858503364,2,11,2
18.895346119999886,5,1,1
18.8961108319927,3,11,2
18.896834862884134,8,9,1
18.89759612386115,0,4,1
18.898354985984042,4,11,2
18.91743223904632,1,12,2
18.91889076004736,2,11,2
18.920781303895637,5,12,2
18.92168996995315,8,1,1
18.92255399399437,6,9,1
18.92404027702287,0,10,2
18.925689063966274,7,11,2
18.98831412405707,1,12,2
18.98911546706222,5,12,2
18.99065699102357,6,9,1
18.991556505905464,0,10,2
18.99231926794164,7,11,2
18.993073168909177,8,12,2
19.015689831925556,4,11,2
19.016946197953075,8,12,2
19.01793699595146,5,11,2
19.018771189963445,1,11,2
19.019518880872056,0,9,1
19.02025412186049,6,1,1
19.021017163991928,12,9,1
19.085784445982426,1,11,2
19.08676420385018,0,9,1
19.087649279041216,12,9,1
19.088520884048194,5,11,2
19.08929815585725,4,5,1
19.090038056951016,8,11,2
19.090766686946154,6,12,2
19.10848178085871,6,12,2
19.109402546891943,0,1,1
19.109845760045573,8,11,2
19.110375854885206,12,1,1
19.11087349895388,13,1,1
19.183649678947404,10,1,1
19.185019387863576,9,5,1
19.18548526102677,6,11,2
19.186059986939654,12,11,2
19.1865201999899,13,12,2
19.18709571706131,0,12,2
19.207636409904808,6,11,2
19.20808084285818,12,11,2
19.20851610484533,13,12,2
19.208950418047607,0,12,2
19.212001824984327,10,12,2
19.229066940024495,13,11,2
19.230034478008747,0,11,2
19.230790288886055,12,5,1
19.23154521989636,10,12,2
19.241191004868597,13,11,2
19.24303750693798,0,11,2
19.282698224997148,13,5,1
19.283557638991624,10,11,2
19.299593314994127,10,11,2
19.300281734904274,2,5,1
19.304225757019594,1,5,1
19.31853348389268,0,5,1
19.31928839487955,3,5,1
19.321547569939867,10,5,1
19.323159605031833,8,5,1
19.417622930835932,6,5,1
19.41867615096271,11,5,1
19.433990036835894,6,3,1
19.436203789897263,7,5,1
19.43968520895578,11,3,1
19.458657427923754,11,6,1
19.45943265990354,7,3,1
19.477905445965007,7,6,1
19.50939781102352,4,3,1
19.510247034952044,12,3,1
19.526103485841304,12,6,1
19.52685939683579,4,6,1
19.59967590798624,13,3,1
19.61921449401416,13,6,1
19.62435688986443,10,3,1
19.636087042978033,10,6,1
19.63748149294406,9,3,1
19.659037805860862,9,6,1
19.713405712042004,5,3,1
19.731442994903773,5,6,1
19.80266021983698,2,3,1
19.81208575796336,0,3,1
19.81695814593695,1,3,1
19.820120166055858,2,6,1
19.822437191847712,3,6,1
19.829031539848074,0,6,1
19.831392847001553,8,3,1
19.836331116966903,1,6,1
19.849040997913107,8,6,1
19.91820220486261,11,2,1
19.926373567897826,6,2,1
19.932595215039328,7,2,1
20.011381285032257,4,2,1
20.017962741898373,12,2,1
20.10874457284808,13,2,1
20.132068445906043,10,2,1
20.133439735043794,9,2,1
20.21342433989048,5,2,1
20.305363703984767,1,2,1
20.318376953946427,3,2,1
20.321786790853366,0,2,1
20.326022190973163,8,2,1
20.419415486976504,11,7,1
20.424649895867333,6,7,1
20.431996084051207,7,4,1
20.51372673898004,4,7,1
20.518455673009157,12,7,1
20.538958875928074,12,4,1
20.605297002010047,13,7,1
20.628487520851195,10,7,1
20.629259262932464,13,4,1
20.63258723798208,9,7,1
20.652614696882665,10,4,1
20.653369838837534,9,4,1
20.672493702964857,10,13,2
20.673245304031298,9,13,2
20.71427929098718,5,7,1
20.73404688294977,5,4,1
20.75305607286282,5,13,2
20.808845959836617,2,7,1
20.809832877945155,1,7,1
20.82074872800149,3,7,1
20.822605420835316,0,7,1
20.83750190399587,1,4,1
20.83970401692204,2,4,1
20.840456638950855,8,7,1
20.84326671785675,3,4,1
20.844000098994,0,4,1
20.86222090688534,1,13,2
20.86552015086636,3,13,2
20.866962001891807,2,13,2
20.867769415024668,0,13,2
20.88252078392543,8,4,1
20.899767864961177,8,13,2
20.9174476780463,11,4,1
20.922267654910684,6,4,1
20.93417601287365,7,13,2
20.934901783941314,11,13,2
20.945771072991192,6,13,2
21.011109680868685,4,13,2
21.017527773045003,12,13,2
21.03104791790247,4,8,1
21.037607253994793,12,8,1
21.105287158861756,13,8,1
21.128916959976777,10,8,1
21.132531102979556,9,8,1
21.217454907950014,5,8,1
21.23566949600354,5,9,1
21.307463156990707,2,8,1
21.315312210004777,1,8,1
21.319072376936674,3,8,1
21.322423081845045,0,8,1
21.33411642489955,2,9,1
21.33755985298194,8,9,1
21.338870029896498,1,9,1
21.340168796945363,3,9,1
21.341493394924328,0,9,1
21.36400352488272,1,11,2
21.3647717370186,3,11,2
21.38163275597617,0,11,2
21.38236347702332,2,11,2
21.3830721268896,8,11,2
21.39739487390034,2,12,2
21.39823736785911,1,12,2
21.398969238856807,3,12,2
21.39971840986982,0,12,2
21.40043039084412,8,12,2
21.423162856837735,2,10,2
21.423921257955953,0,10,2
21.4246395889204,8,10,2
21.425394990015775,1,10,2
21.426119200885296,3,10,2
21.426837421022356,11,8,1
21.428827848052606,6,8,1
21.432489001890644,7,8,1
21.48170590098016,11,9,1
21.488787523005158,6,9,1
21.489556703949347,7,9,1
21.499829535838217,11,12,2
21.514089691918343,6,11,2
21.51549031189643,4,9,1
21.51684443000704,11,10,2
21.518255481030792,7,11,2
21.519001111853868,12,9,1
21.538588898954913,6,12,2
21.541976545006037,4,11,2
21.542742556892335,7,12,2
21.543475107988343,12,11,2
21.587815498001873,6,10,2
21.590445403009653,7,10,2
21.6029580689501,13,9,1
21.60381590295583,12,10,2
21.604554014047608,4,12,2
21.624990524956957,13,11,2
21.629502512980253,10,9,1
21.63051653187722,4,10,2
21.637001506984234,9,11,2
21.64355819299817,13,12,2
21.653155206004158,9,12,2
21.65452588489279,10,11,2
21.65905104391277,13,10,2
21.68912926898338,9,10,2
21.70098328590393,10,12,2
21.71377371996641,5,11,2
21.73383407993242,5,12,2
21.75279519893229,5,10,2
27.099847479956225,13,0,1
27.124213923001662,10,0,1
27.13087348290719,9,0,1
27.21226587705314,5,0,1
27.305340682854876,2,0,1
27.310557001037523,1,0,1
27.31985507486388,3,0,1
27.32976221689023,8,0,1
27.41594168683514,11,0,1
27.421119563980028,6,0,1
27.43031067494303,7,0,1
27.509436493972316,4,0,1
27.514555759960786,12,0,1
28.13207384501584,9,1,1
28.212752419058233,5,1,1
28.30912125785835,2,1,1
28.318760802038014,3,1,1
28.319343189010397,0,1,1
28.33105360204354,8,1,1
28.420716249849647,11,1,1
28.422064168844372,6,1,1
28.431675281841308,7,1,1
28.51021308498457,12,1,1
28.51211102795787,4,1,1
28.604982328834012,13,1,1
28.6262899748981,10,1,1
28.93204610585235,7,5,1
29.010578668909147,12,5,1
29.01314396201633,4,5,1
29.10927803395316,13,5,1
29.128637204878032,10,5,1
29.13216138491407,9,5,1
29.31648511486128,2,5,1
29.317319278838113,1,5,1
29.32045364798978,0,5,1
29.32152519794181,3,5,1
29.329165754839778,8,5,1
29.42108972906135,11,5,1
29.421749616973102,6,5,1
29.431993359001353,7,6,1
29.44396899896674,6,3,1
29.444554244866595,11,6,1
29.45404958492145,7,3,1
29.462775703985244,11,3,1
29.510627374053,12,6,1
29.512092306045815,4,6,1
29.52616628492251,12,3,1
29.534123801859096,4,3,1
29.60547397006303,13,6,1
29.628781851846725,10,6,1
29.629552993923426,13,3,1
29.632264881860465,9,6,1
29.652363172965124,10,3,1
29.65315940603614,9,3,1
29.71442910702899,5,6,1
29.736251967959106,5,3,1
29.807929074857384,2,6,1
29.80937863700092,1,6,1
29.82168528600596,0,6,1
29.82527562789619,3,6,1
29.833499022061005,2,3,1
29.83460964402184,8,6,1
29.835634832968935,1,3,1
29.842490538023412,0,3,1
29.85509774601087,8,3,1
29.91743957786821,11,2,1
29.920944188022986,6,2,1
29.934702798957005,7,2,1
30.010860614012927,12,2,1
30.012984703993425,4,2,1
30.10591115592979,13,2,1
30.128034154884517,10,2,1
30.13223881390877,9,2,1
30.213423711946234,5,2,1
30.31827948288992,1,2,1
30.32218732405454,0,2,1
30.322789950994775,3,2,1
30.329701106995344,8,2,1
30.417859493056312,11,7,1
30.42169330199249,6,7,1
30.432409286964685,7,4,1
30.440825275843963,6,4,1
30.51083591603674,12,7,1
30.51198473898694,4,7,1
30.524848205037415,12,4,1
30.60641678306274,13,7,1
30.628860821016133,10,7,1
30.629891820950434,9,7,1
30.63063342194073,13,4,1
30.64748285105452,9,4,1
30.6482892439235,10,4,1
30.665851652855054,9,13,2
30.66659558401443,10,13,2
30.709385680034757,5,7,1
30.724598682951182,5,4,1
30.73994986899197,5,13,2
30.809280979912728,2,7,1
30.812110150931403,1,7,1
30.818563913926482,3,7,1
30.81930359499529,0,7,1
30.837261284934357,2,4,1
30.838006685953587,8,7,1
30.838726586895064,1,4,1
30.841117774834856,0,4,1
30.841882926877588,3,4,1
30.86355017288588,2,13,2
30.864314413862303,1,13,2
30.86509980703704,0,13,2
30.865870079025626,8,4,1
30.866586678894237,3,13,2
30.88113065296784,8,13,2
30.92032936704345,11,4,1
30.92186714988202,6,13,2
30.933426558971405,7,13,2
30.94274970400147,11,13,2
31.01435536891222,12,13,2
31.015533762983978,4,13,2
31.03693386190571,4,8,1
31.038003402063623,12,8,1
31.108529755845666,13,8,1
31.125754905864596,10,8,1
31.134545125998557,9,8,1
