t_s,reporter,target,reason
3.651072983862832,2,0,1
3.7875273190438747,2,1,1
3.915843973867595,2,3,1
3.928901986917481,2,4,1
3.9413115628995,2,5,1
3.953763660043478,2,6,2
3.9660815340466797,2,7,2
4.203085222048685,6,0,1
4.215476736892015,6,1,1
4.480053050909191,3,0,1
4.494632906047627,3,1,1
4.5296694750431925,6,2,1
4.542859311914071,6,3,1
4.555354471085593,6,4,1
4.5666262160521,6,5,1
4.579296428943053,6,7,2
4.640663750935346,5,0,1
4.654985618079081,5,1,1
4.690626563038677,4,0,1
4.693906111875549,7,0,1
4.696516592986882,1,0,1
4.707986983004957,4,1,1
4.7091988660395145,7,1,1
4.71034368686378,0,1,1
4.71071005705744,1,2,1
4.723054541042075,4,2,1
4.725259670987725,0,2,1
4.725713192950934,7,2,1
4.739535988075659,4,3,1
4.740008510882035,0,3,1
4.740466153016314,7,3,1
4.77463032794185,7,4,1
4.786220321897417,7,5,1
4.792718498036265,4,5,1
4.797922998899594,7,6,2
4.804427224909887,4,6,2
4.815948566887528,4,7,2
4.991517371032387,3,2,1
5.003328721038997,3,4,1
5.015230882912874,3,5,1
5.027070153970271,3,6,2
5.038497183006257,3,7,2
5.061859026085585,5,2,1
5.073489710921422,5,3,1
5.084868459030986,5,4,1
5.096549995010719,5,6,2
5.108534018974751,5,7,2
5.184718342963606,1,3,1
5.189841430867091,0,4,1
5.197810316924006,1,4,1
5.201950039016083,0,5,1
5.209642916917801,1,5,1
5.214044396067038,0,6,2
5.221134098013863,1,6,2
5.225963438861072,0,7,2
5.232674550963566,1,7,2
6.280815433012322,7,0,1
6.298788128886372,4,0,1
6.42010898492299,2,0,1
6.496447251876816,3,0,1
6.5334113030694425,6,0,1
6.552384187001735,6,1,1
6.566799616906792,5,0,1
6.58662009309046,5,1,1
6.689544969936833,1,0,1
6.696743764914572,0,1,1
6.781753277871758,7,1,1
6.799085095990449,4,1,1
6.921405619010329,2,1,1
6.9413374189753085,2,3,1
6.959296254906803,2,4,1
6.997688304865733,3,1,1
7.0182061300147325,3,2,1
7.036774542881176,6,2,1
7.038095599040389,3,4,1
7.0565299179870635,6,3,1
7.068469491088763,5,2,1
7.074592577060685,6,4,1
7.08924098405987,5,3,1
7.108594977064058,5,4,1
7.1933890238869935,1,2,1
7.197012441931292,0,2,1
7.215702097862959,1,3,1
7.217378682922572,0,3,1
7.23593097506091,0,4,1
7.236632643966004,1,4,1
7.282746892888099,7,2,1
7.30291861994192,4,2,1
7.303511006059125,7,3,1
7.32385653606616,7,4,1
7.324518393957987,4,3,1
7.423183995997533,2,6,2
7.498581867897883,3,6,2
7.567888533929363,5,6,2
7.68783217202872,1,6,2
7.696439835010096,0,6,2
7.707448964007199,1,5,1
7.715804900042713,0,5,1
7.726624242961407,1,7,2
7.734688000986353,0,7,2
7.783013349864632,7,6,2
7.8010687190108,4,6,2
7.8056791729759425,7,5,1
7.820455963956192,4,5,1
7.839126239065081,4,7,2
7.922671461012214,2,5,1
7.942206921055913,2,7,2
7.998044441919774,3,5,1
8.01750675891526,3,7,2
8.035073454957455,6,5,1
8.054675525985658,6,7,2
8.068255773046985,5,7,2
16.281161746010184,7,0,1
16.299989995080978,4,0,1
16.420556909870356,2,0,1
