t_s,reporter,target,reason
4.532074639108032,5,0,1
4.560284196166322,5,1,1
4.794318188214675,6,0,1
4.795092519139871,2,0,1
4.808982662158087,2,1,1
4.809488696046174,6,1,1
4.969592279056087,3,0,1
4.983065840089694,3,1,1
5.012463450198993,0,1,1
5.026153748156503,0,3,1
5.0520681901834905,6,3,1
5.064875691197813,6,2,1
5.0663978941738605,5,3,1
5.07614808017388,6,5,1
5.084315710002556,5,2,1
5.087885281071067,6,4,1
5.10130011010915,4,0,1
5.102526745060459,2,3,1
5.103662437060848,5,4,1
5.1155913840048015,1,0,1
5.117323583224788,2,5,1
5.117703104158863,4,1,1
5.124982110224664,5,6,2
5.1308592550922185,2,4,1
5.131208815146238,1,3,1
5.145022996002808,1,2,1
5.1453859561588615,2,6,2
5.156772977206856,1,5,1
5.1679024822078645,1,4,1
5.179194321157411,1,6,2
5.201023798203096,3,2,1
5.2129547751974314,3,5,1
5.22424889402464,3,4,1
5.229055780218914,4,3,1
5.236049667000771,3,6,2
5.240253626136109,4,2,1
5.251056471141055,4,5,1
5.261715712025762,4,6,2
5.3010703842155635,0,2,1
5.314013310009614,0,5,1
5.325529925059527,0,4,1
5.336495295166969,0,6,2
6.507810107199475,1,0,1
6.554049073019996,6,0,1
6.5633592361118644,5,0,1
6.572831594152376,6,1,1
6.581953971181065,5,1,1
6.6042789821513,2,0,1
6.623630039161071,2,1,1
6.71525815804489,3,0,1
6.737302711000666,3,1,1
6.737661221064627,4,0,1
6.7573080151341856,4,1,1
6.7754320472013205,4,3,1
6.806679220171645,0,1,1
6.826497660018504,0,4,1
6.845992091111839,0,3,1
7.009428498102352,1,4,1
7.030767831020057,1,3,1
7.051736964145675,1,2,1
7.056594331050292,5,4,1
7.057244489202276,6,4,1
7.0681986880954355,5,3,1
7.0690361021552235,1,5,1
7.078650574199855,5,2,1
7.082059840206057,6,3,1
7.089054508134723,5,6,2
7.101216382114217,6,2,1
7.102298632031307,2,4,1
7.118653464131057,2,3,1
7.1192567511461675,6,5,1
7.129997405223548,2,5,1
7.1409269131254405,2,6,2
7.203825240023434,3,4,1
7.219490243121982,3,2,1
7.235073353163898,4,2,1
7.235898076090962,3,5,1
7.2537868020590395,4,5,1
7.2552033620886505,3,6,2
7.2698803471866995,4,6,2
7.302175009157509,0,2,1
7.317675147205591,0,5,1
7.332985519198701,0,6,2
7.5003482471220195,1,6,2
16.507357431109995,1,0,1
16.556223462102935,6,0,1
16.56303748418577,5,0,1
16.575040253112093,6,1,1
16.58176703308709,5,1,1
16.604148576036096,2,0,1
16.62364301714115,2,1,1
16.70087020820938,3,0,1
16.713313090149313,3,1,1
16.730351981008425,4,0,1
16.741563108051196,4,1,1
16.752184928162023,4,3,1
16.80546332313679,0,1,1
16.825298854149878,0,4,1
16.84417475713417,0,3,1
17.008291034027934,1,4,1
17.028012371156365,1,3,1
17.04666628804989,1,2,1
17.062157495180145,6,4,1
17.06400636699982,1,5,1
17.06571264611557,5,4,1
17.083033515140414,6,3,1
17.086142833111808,5,3,1
17.10448846104555,6,2,1
17.10724389902316,5,2,1
17.10945280105807,2,4,1
17.12098841718398,6,5,1
17.12307096621953,5,6,2
17.132845582207665,2,3,1
17.15059941401705,2,5,1
17.166415921179578,2,6,2
17.20725498511456,3,4,1
17.22669553407468,3,2,1
17.23695827415213,4,2,1
17.24558202805929,3,5,1
17.258600805187598,4,5,1
17.260503699071705,3,6,2
17.27730194409378,4,6,2
17.3059232220985,0,2,1
17.325268149143085,0,5,1
17.343493684194982,0,6,2
17.504889983218163,1,6,2
26.507643666118383,1,0,1
26.556587169179693,6,0,1
26.56327519705519,5,0,1
26.57498046802357,6,1,1
26.58178690006025,5,1,1
26.604073130059987,2,0,1
26.62345382804051,2,1,1
26.708555162185803,3,0,1
26.72725949017331,3,1,1
26.734691940015182,4,0,1
26.75427508307621,4,1,1
26.80708567518741,0,1,1
26.825470965122804,0,4,1
26.844510833034292,0,3,1
27.006733916001394,1,4,1
27.023806198034436,1,3,1
27.038424141006544,1,2,1
27.05721521214582,1,5,1
27.060074393171817,6,4,1
27.064502358203754,5,4,1
27.081383045064285,6,3,1
27.084528664126992,5,3,1
27.1025016810745,6,2,1
27.10575932310894,5,2,1
27.109496649121866,2,4,1
27.118489443091676,6,5,1
27.12086215009913,5,6,2
27.132945102173835,2,3,1
27.154336406150833,2,5,1
27.16907387203537,2,6,2
27.20764033216983,3,4,1
27.226909406017512,3,2,1
27.232534455135465,4,3,1
27.24718319904059,3,5,1
27.248089904198423,4,2,1
27.26451661903411,4,5,1
27.265107695013285,3,6,2
27.27926655509509,4,6,2
27.307658557081595,0,2,1
27.328743553021923,0,5,1
27.34954713121988,0,6,2
27.50135505013168,1,6,2
36.501325014047325,1,0,1
36.548340062145144,6,0,1
36.55719232209958,5,0,1
36.55837160511874,6,1,1
36.56699444819242,5,1,1
36.59857024112716,2,0,1
36.610389405163005,2,1,1
36.7019142000936,3,0,1
36.716099390992895,3,1,1
36.72750282310881,4,0,1
36.73790619708598,4,1,1
36.748543228022754,4,3,1
36.800525966100395,0,1,1
36.81289235618897,0,4,1
36.824625617126,0,3,1
37.003912542015314,1,4,1
37.01611438719556,1,3,1
37.02642866806127,1,2,1
37.036737360060215,1,5,1
37.04911341913976,6,4,1
37.05583702912554,5,4,1
37.05982358218171,6,3,1
37.06871006311849,5,3,1
37.070320698199794,6,2,1
37.081883455161005,5,2,1
37.082181834150106,6,5,1
37.09385784319602,5,6,2
37.10855897911824,2,4,1
37.12957178312354,2,3,1
37.14825503015891,2,5,1
37.16390569205396,2,6,2
37.20041066408157,3,4,1
37.21214370499365,3,2,1
37.22351162717678,3,5,1
37.22835263307206,4,2,1
37.23394327121787,3,6,2
37.23888455121778,4,5,1
37.248980136122555,4,6,2
37.29816519608721,0,2,1
37.309913277160376,0,5,1
37.32120249606669,0,6,2
37.50480528315529,1,6,2
46.507959919050336,1,0,1
46.55882061109878,6,0,1
46.563194597139955,5,0,1
46.58131394418888,6,1,1
46.582706191111356,5,1,1
46.6041324432008,2,0,1
46.624228708213195,2,1,1
46.70683083520271,3,0,1
46.725705036194995,3,1,1
46.73425555508584,4,0,1
46.75308856507763,4,1,1
46.80673187109642,0,1,1
46.82585701812059,0,4,1
46.846742869121954,0,3,1
47.010890641016886,1,4,1
47.03137066401541,1,3,1
47.05028547602706,1,2,1
47.05728001403622,6,4,1
47.06562244822271,1,5,1
47.06690286309458,5,4,1
47.07751821214333,6,3,1
47.087009699083865,5,3,1
47.096134099178016,6,2,1
47.10594126209617,5,2,1
47.108926891116425,2,4,1
47.11150869214907,6,5,1
47.121053039096296,5,6,2
47.1295733070001,2,3,1
47.147346147103235,2,5,1
47.16225308016874,2,6,2
47.207787577062845,3,4,1
47.229473314015195,3,2,1
47.232286929152906,4,3,1
47.24968579201959,4,2,1
47.250277834013104,3,5,1
47.267098545096815,3,6,2
47.26894397102296,4,5,1
47.28345576720312,4,6,2
47.307293757097796,0,2,1
47.328630617121235,0,5,1
47.34799245907925,0,6,2
47.50551376212388,1,6,2
56.50446806522086,1,0,1
56.55691933515482,6,0,1
56.563775261165574,5,0,1
56.57594851311296,6,1,1
56.58255011308938,5,1,1
56.604365966049954,2,0,1
56.624182659201324,2,1,1
56.70886615803465,3,0,1
56.730816373135895,3,1,1
56.73454183712602,4,0,1
56.753304940182716,4,1,1
56.80705474503338,0,1,1
56.826098293066025,0,4,1
56.84690171619877,0,3,1
57.01071315421723,1,4,1
57.03068900015205,1,3,1
57.05003959406167,1,2,1
57.05999514111318,6,4,1
57.06574173504487,1,5,1
57.066307817120105,5,4,1
57.08024147315882,6,3,1
57.08612726908177,5,3,1
57.103295310167596,6,2,1
57.10627716919407,5,2,1
57.10726543911733,2,4,1
