observer,target,t_exclusion_s,n_voters,min_voter_r
6,6,6.24434421909973,3,1.0
1,6,6.3042790330946445,3,1.0
2,6,6.317594359163195,4,1.0
3,6,6.3334773171227425,3,1.0
5,6,6.408937179017812,4,1.0
0,6,6.420605319086462,3,1.0
4,6,6.431907478021458,3,1.0
