observer,target,t_exclusion_s,n_voters,min_voter_r
3,6,5.505717292893678,3,1.0
3,5,5.553777255816385,3,1.0
5,6,5.5548715949989855,3,1.0
6,6,5.555898312944919,3,1.0
5,5,5.557360891951248,3,1.0
6,5,5.558381959795952,3,1.0
2,6,5.607215833850205,3,1.0
2,5,5.608703523874283,3,1.0
1,6,5.699094305979088,4,1.0
1,5,5.700659857830033,4,1.0
4,6,5.73478892701678,4,1.0
4,5,5.736676636850461,4,1.0
0,6,5.817828021012247,4,1.0
0,5,5.819457415025681,4,1.0
