observer,target,t_exclusion_s,n_voters,min_voter_r
0,6,5.889977036975324,3,1.0
5,6,5.937418604036793,3,1.0
6,6,5.962763072922826,3,1.0
4,6,5.983734983019531,3,1.0
2,6,6.092201424995437,5,1.0
3,6,6.093817165121436,5,1.0
1,6,6.197249981109053,5,1.0
